Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_10p5cm_C,GroundTemp_23cm_C,GroundTemp_34p5cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_10p5cm_C,QC_GroundTemp_23cm_C,QC_GroundTemp_34p5cm_C
2025-05-04 16:00:00,-14.3138888888889,-9.85111111111111,-9.95388888888889,-9.85111111111111,-9.74722222222222,0,0,0,0,0
2025-05-04 17:00:00,-13.3522222222222,-9.85111111111111,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 18:00:00,-12.4172222222222,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 19:00:00,-11.4688888888889,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 20:00:00,-10.8272222222222,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 21:00:00,-10.3361111111111,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 22:00:00,-9.64388888888889,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-04 23:00:00,-9.405,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-05 00:00:00,-9.26888888888889,-9.91888888888889,-9.95388888888889,-9.81611111111111,-9.67888888888889,0,0,0,0,0
2025-05-05 01:00:00,-9.405,-9.91888888888889,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-05 02:00:00,-9.64388888888889,-9.91888888888889,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-05 03:00:00,-10.0577777777778,-9.885,-9.95388888888889,-9.81611111111111,-9.71277777777778,0,0,0,0,0
2025-05-05 04:00:00,-10.7222222222222,-9.885,-9.91888888888889,-9.81611111111111,-9.67888888888889,0,0,0,0,0
2025-05-05 05:00:00,-11.4688888888889,-9.85111111111111,-9.91888888888889,-9.81611111111111,-9.67888888888889,0,0,0,0,0
2025-05-05 06:00:00,-12.1961111111111,-9.85111111111111,-9.91888888888889,-9.81611111111111,-9.67888888888889,0,0,0,0,0
2025-05-05 07:00:00,-12.825,-9.85111111111111,-9.91888888888889,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 08:00:00,-13.6188888888889,-9.85111111111111,-9.91888888888889,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 09:00:00,-13.9261111111111,-9.81611111111111,-9.885,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 10:00:00,-14.275,-9.81611111111111,-9.885,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 11:00:00,-14.51,-9.81611111111111,-9.885,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 12:00:00,-14.6672222222222,-9.81611111111111,-9.885,-9.78222222222222,-9.67888888888889,0,0,0,0,0
2025-05-05 13:00:00,-14.905,-9.81611111111111,-9.85111111111111,-9.78222222222222,-9.64388888888889,0,0,0,0,0
