Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_12p33cm_C,GroundTemp_24p67cm_C,GroundTemp_37cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_12p33cm_C,QC_GroundTemp_24p67cm_C,QC_GroundTemp_37cm_C
2024-09-17 20:00:00,5.87222222222222,5.28222222222222,3.14222222222222,3.195,1.18,0,0,0,0,0
2024-09-17 21:00:00,6.43277777777778,5.84722222222222,3.16777777777778,3.195,1.18,0,0,0,0,0
2024-09-17 22:00:00,7.39277777777778,6.66111111111111,3.195,3.195,1.20777777777778,0,0,0,0,0
2024-09-17 23:00:00,7.19222222222222,7.54388888888889,3.24777777777778,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 00:00:00,7.695,8.02,3.32722222222222,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 01:00:00,7.645,7.59388888888889,3.38,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 02:00:00,7.54388888888889,6.99,3.45888888888889,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 03:00:00,7.09111111111111,6.255,3.51222222222222,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 04:00:00,5.84722222222222,5.41111111111111,3.56388888888889,3.16777777777778,1.20777777777778,0,0,0,0,0
2024-09-18 05:00:00,5.07611111111111,4.61,3.56388888888889,3.16777777777778,1.20777777777778,0,0,0,0,0
2024-09-18 06:00:00,4.42777777777778,4.27222222222222,3.59111111111111,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 07:00:00,3.82722222222222,3.85388888888889,3.56388888888889,3.195,1.18,0,0,0,0,0
2024-09-18 08:00:00,2.95611111111111,3.53777777777778,3.53777777777778,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 09:00:00,2.31611111111111,3.14222222222222,3.51222222222222,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 10:00:00,1.34388888888889,3.00888888888889,3.45888888888889,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 11:00:00,-0.0322222222222221,2.58388888888889,3.40611111111111,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 12:00:00,0.162777777777777,2.47722222222222,3.32722222222222,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 13:00:00,0.604999999999999,2.47722222222222,3.27388888888889,3.22111111111111,1.20777777777778,0,0,0,0,0
2024-09-18 14:00:00,0.852222222222222,2.47722222222222,3.22111111111111,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 15:00:00,1.04388888888889,2.47722222222222,3.16777777777778,3.195,1.20777777777778,0,0,0,0,0
2024-09-18 16:00:00,1.31722222222222,2.55722222222222,3.11611111111111,3.195,1.235,0,0,0,0,0
2024-09-18 17:00:00,1.64277777777778,2.90277777777778,3.06277777777778,3.195,1.235,0,0,0,0,0
2024-09-18 18:00:00,2.37,3.51222222222222,3.00888888888889,3.195,1.235,0,0,0,0,0
2024-09-18 19:00:00,2.63722222222222,4.115,3.00888888888889,3.195,1.235,0,0,0,0,0
2024-09-18 20:00:00,3.06277777777778,4.48,2.98277777777778,3.195,1.235,0,0,0,0,0
2024-09-18 21:00:00,3.40611111111111,4.45388888888889,2.98277777777778,3.16777777777778,1.235,0,0,0,0,0
2024-09-18 22:00:00,4.08888888888889,4.99888888888889,3.00888888888889,3.16777777777778,1.235,0,0,0,0,0
2024-09-18 23:00:00,4.79222222222222,6.07722222222222,3.03611111111111,3.195,1.235,0,0,0,0,0
2024-09-19 00:00:00,5.205,6.33111111111111,3.06277777777778,3.195,1.235,0,0,0,0,0
2024-09-19 01:00:00,4.99888888888889,5.975,3.11611111111111,3.16777777777778,1.235,0,0,0,0,0
2024-09-19 02:00:00,4.115,4.97277777777778,3.14222222222222,3.16777777777778,1.235,0,0,0,0,0
2024-09-19 03:00:00,3.30111111111111,3.985,3.14222222222222,3.14222222222222,1.235,0,0,0,0,0
2024-09-19 04:00:00,2.90277777777778,3.67,3.16777777777778,3.14222222222222,1.235,0,0,0,0,0
2024-09-19 05:00:00,2.42277777777778,3.22111111111111,3.16777777777778,3.11611111111111,1.235,0,0,0,0,0
2024-09-19 06:00:00,2.31611111111111,2.95611111111111,3.14222222222222,3.11611111111111,1.235,0,0,0,0,0
2024-09-19 07:00:00,2.04722222222222,2.82277777777778,3.11611111111111,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 08:00:00,2.155,2.79722222222222,3.06277777777778,3.11611111111111,1.235,0,0,0,0,0
2024-09-19 09:00:00,2.155,2.77,3.03611111111111,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 10:00:00,2.47722222222222,2.74388888888889,3.00888888888889,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 11:00:00,2.39611111111111,2.74388888888889,2.95611111111111,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 12:00:00,2.39611111111111,2.74388888888889,2.93,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 13:00:00,2.34277777777778,2.71722222222222,2.90277777777778,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 14:00:00,2.42277777777778,2.71722222222222,2.87722222222222,3.11611111111111,1.20777777777778,0,0,0,0,0
2024-09-19 15:00:00,2.39611111111111,2.63722222222222,2.82277777777778,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-19 16:00:00,2.58388888888889,2.69,2.79722222222222,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-19 17:00:00,3.06277777777778,2.90277777777778,2.79722222222222,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-19 18:00:00,3.00888888888889,3.22111111111111,2.74388888888889,3.06277777777778,1.20777777777778,0,0,0,0,0
2024-09-19 19:00:00,3.14222222222222,3.74888888888889,2.74388888888889,3.06277777777778,1.20777777777778,0,0,0,0,0
2024-09-19 20:00:00,4.45388888888889,4.58388888888889,2.74388888888889,3.06277777777778,1.20777777777778,0,0,0,0,0
2024-09-19 21:00:00,6.05111111111111,6.255,2.79722222222222,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-19 22:00:00,7.21722222222222,7.56888888888889,2.85,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-19 23:00:00,7.39277777777778,7.82,2.93,3.08888888888889,1.20777777777778,0,0,0,0,0
2024-09-20 00:00:00,7.14222222222222,7.26777777777778,3.00888888888889,3.03611111111111,1.20777777777778,0,0,0,0,0
2024-09-20 01:00:00,7.16722222222222,7.29277777777778,3.11611111111111,3.03611111111111,1.20777777777778,0,0,0,0,0
2024-09-20 02:00:00,6.12777777777778,6.17888888888889,3.16777777777778,3.03611111111111,1.20777777777778,0,0,0,0,0
2024-09-20 03:00:00,6.255,5.53888888888889,3.22111111111111,3.03611111111111,1.20777777777778,0,0,0,0,0
2024-09-20 04:00:00,3.985,4.48,3.24777777777778,3.00888888888889,1.18,0,0,0,0,0
2024-09-20 05:00:00,1.88611111111111,2.66388888888889,3.24777777777778,2.98277777777778,1.18,0,0,0,0,0
2024-09-20 06:00:00,1.58777777777778,1.77777777777778,3.195,2.98277777777778,1.18,0,0,0,0,0
2024-09-20 07:00:00,-1.55611111111111,1.39777777777778,3.16777777777778,2.98277777777778,1.18,0,0,0,0,0
2024-09-20 08:00:00,-3.24222222222222,1.12611111111111,3.06277777777778,2.98277777777778,1.18,0,0,0,0,0
2024-09-20 09:00:00,-2.47888888888889,0.933888888888887,2.98277777777778,2.98277777777778,1.18,0,0,0,0,0
2024-09-20 10:00:00,-1.87111111111111,0.852222222222222,2.87722222222222,2.98277777777778,1.15277777777778,0,0,0,0,0
2024-09-20 11:00:00,-1.72722222222222,0.770000000000002,2.79722222222222,2.98277777777778,1.15277777777778,0,0,0,0,0
2024-09-20 12:00:00,-0.98611111111111,0.715,2.69,3.00888888888889,1.15277777777778,0,0,0,0,0
2024-09-20 13:00:00,-1.81388888888889,0.660000000000001,2.61,3.00888888888889,1.18,0,0,0,0,0
2024-09-20 14:00:00,-1.69888888888889,0.604999999999999,2.53,2.98277777777778,1.15277777777778,0,0,0,0,0
2024-09-20 15:00:00,-1.98611111111111,0.550000000000001,2.42277777777778,2.98277777777778,1.15277777777778,0,0,0,0,0
2024-09-20 16:00:00,-1.9,0.522222222222221,2.37,2.95611111111111,1.18,0,0,0,0,0
2024-09-20 17:00:00,-1.29888888888889,0.494999999999999,2.28888888888889,2.95611111111111,1.15277777777778,0,0,0,0,0
2024-09-20 18:00:00,-0.478888888888888,0.522222222222221,2.20888888888889,2.93,1.18,0,0,0,0,0
2024-09-20 19:00:00,0.0511111111111104,0.632222222222221,2.18222222222222,2.93,1.18,0,0,0,0,0
2024-09-20 20:00:00,1.39777777777778,1.20777777777778,2.155,2.93,1.15277777777778,0,1,0,0,0
2024-09-20 21:00:00,2.63722222222222,2.58388888888889,2.12777777777778,2.90277777777778,1.15277777777778,0,0,0,0,0
2024-09-20 22:00:00,3.67,4.14111111111111,2.12777777777778,2.90277777777778,1.15277777777778,0,1,0,0,0
2024-09-20 23:00:00,3.53777777777778,4.35,2.155,2.87722222222222,1.15277777777778,0,0,0,0,0
2024-09-21 00:00:00,3.35388888888889,3.775,2.155,2.85,1.15277777777778,0,0,0,0,0
2024-09-21 01:00:00,3.72222222222222,3.95777777777778,2.18222222222222,2.82277777777778,1.15277777777778,0,0,0,0,0
2024-09-21 02:00:00,3.16777777777778,3.85388888888889,2.20888888888889,2.79722222222222,1.12611111111111,0,0,0,0,0
2024-09-21 03:00:00,2.79722222222222,3.24777777777778,2.23611111111111,2.77,1.12611111111111,0,0,0,0,0
2024-09-21 04:00:00,2.23611111111111,2.74388888888889,2.26222222222222,2.77,1.12611111111111,0,0,0,0,0
2024-09-21 05:00:00,2.20888888888889,2.42277777777778,2.26222222222222,2.74388888888889,1.12611111111111,0,0,0,0,0
2024-09-21 06:00:00,2.07388888888889,2.28888888888889,2.26222222222222,2.71722222222222,1.09888888888889,0,0,0,0,0
2024-09-21 07:00:00,1.69722222222222,2.20888888888889,2.26222222222222,2.71722222222222,1.09888888888889,0,0,0,0,0
2024-09-21 08:00:00,0.660000000000001,1.94,2.23611111111111,2.71722222222222,1.09888888888889,0,0,0,0,0
2024-09-21 09:00:00,0.0788888888888906,1.31722222222222,2.20888888888889,2.69,1.07111111111111,0,0,0,0,0
2024-09-21 10:00:00,0.0238888888888885,1.18,2.18222222222222,2.69,1.07111111111111,0,0,0,0,0
2024-09-21 11:00:00,0.0511111111111104,1.12611111111111,2.155,2.69,1.07111111111111,0,0,0,0,0
2024-09-21 12:00:00,0.0788888888888906,1.12611111111111,2.10111111111111,2.66388888888889,1.07111111111111,0,0,0,0,0
2024-09-21 13:00:00,0.0788888888888906,1.09888888888889,2.04722222222222,2.66388888888889,1.04388888888889,0,0,0,0,0
2024-09-21 14:00:00,0.162777777777777,1.07111111111111,2.02111111111111,2.66388888888889,1.04388888888889,0,0,0,0,0
2024-09-21 15:00:00,0.135000000000001,1.07111111111111,1.99388888888889,2.63722222222222,1.04388888888889,0,0,0,0,0
2024-09-21 16:00:00,0.189999999999999,1.04388888888889,1.94,2.63722222222222,1.01722222222222,0,0,0,0,0
2024-09-21 17:00:00,0.162777777777777,1.01722222222222,1.91277777777778,2.61,1.01722222222222,0,0,0,0,0
2024-09-21 18:00:00,0.189999999999999,1.01722222222222,1.88611111111111,2.61,1.01722222222222,0,0,0,0,0
2024-09-21 19:00:00,0.522222222222221,1.53388888888889,1.83222222222222,2.58388888888889,1.01722222222222,0,0,0,0,0
2024-09-21 20:00:00,0.742222222222221,1.83222222222222,1.83222222222222,2.58388888888889,1.01722222222222,0,0,0,0,0
2024-09-21 21:00:00,1.58777777777778,2.90277777777778,1.83222222222222,2.58388888888889,1.01722222222222,0,0,0,0,0
2024-09-21 22:00:00,2.53,4.115,1.83222222222222,2.58388888888889,0.98888888888889,1,1,0,0,0
2024-09-21 23:00:00,2.37,3.80111111111111,1.83222222222222,2.55722222222222,0.98888888888889,0,0,0,0,0
2024-09-22 00:00:00,2.82277777777778,3.85388888888889,1.85888888888889,2.53,0.98888888888889,0,0,0,0,0
2024-09-22 01:00:00,2.69,3.67,1.91277777777778,2.53,0.98888888888889,0,0,0,0,0
2024-09-22 02:00:00,2.37,3.22111111111111,1.94,2.50277777777778,0.962222222222222,0,0,0,0,0
2024-09-22 03:00:00,2.02111111111111,2.74388888888889,1.96722222222222,2.50277777777778,0.962222222222222,0,0,0,0,0
2024-09-22 04:00:00,1.50722222222222,2.31611111111111,1.96722222222222,2.47722222222222,0.962222222222222,0,0,0,0,0
2024-09-22 05:00:00,1.31722222222222,2.04722222222222,1.96722222222222,2.47722222222222,0.933888888888887,0,0,0,0,0
2024-09-22 06:00:00,0.467222222222223,1.615,1.96722222222222,2.45,0.933888888888887,0,0,0,0,0
2024-09-22 07:00:00,0.742222222222221,1.58777777777778,1.96722222222222,2.45,0.933888888888887,0,0,0,0,0
2024-09-22 08:00:00,0.632222222222221,1.56111111111111,1.94,2.45,0.933888888888887,0,0,0,0,0
2024-09-22 09:00:00,0.522222222222221,1.45277777777778,1.91277777777778,2.45,0.907222222222224,0,0,0,0,0
2024-09-22 10:00:00,0.412222222222221,1.39777777777778,1.88611111111111,2.45,0.907222222222224,0,0,0,0,0
2024-09-22 11:00:00,0.301111111111112,1.235,1.85888888888889,2.45,0.907222222222224,0,0,0,0,0
2024-09-22 12:00:00,0.412222222222221,1.235,1.83222222222222,2.42277777777778,0.907222222222224,0,0,0,0,0
2024-09-22 13:00:00,0.328888888888888,1.18,1.805,2.42277777777778,0.907222222222224,0,0,0,0,0
2024-09-22 14:00:00,0.272777777777778,1.15277777777778,1.77777777777778,2.42277777777778,0.907222222222224,0,0,0,0,0
2024-09-22 15:00:00,0.0511111111111104,1.07111111111111,1.75111111111111,2.39611111111111,0.880000000000002,0,0,0,0,0
2024-09-22 16:00:00,0.0511111111111104,1.04388888888889,1.72388888888889,2.39611111111111,0.880000000000002,0,0,0,0,0
2024-09-22 17:00:00,0.0511111111111104,1.235,1.67,2.39611111111111,0.880000000000002,0,0,0,0,0
2024-09-22 18:00:00,0.715,1.72388888888889,1.67,2.39611111111111,0.880000000000002,0,0,0,0,0
2024-09-22 19:00:00,0.962222222222222,2.28888888888889,1.67,2.39611111111111,0.880000000000002,0,0,0,0,0
2024-09-22 20:00:00,1.37111111111111,2.82277777777778,1.64277777777778,2.37,0.852222222222222,0,0,0,0,0
2024-09-22 21:00:00,2.45,3.69611111111111,1.67,2.37,0.852222222222222,0,0,0,0,0
2024-09-22 22:00:00,1.94,4.42777777777778,1.72388888888889,2.34277777777778,0.852222222222222,0,0,0,0,0
2024-09-22 23:00:00,2.18222222222222,4.27222222222222,1.75111111111111,2.34277777777778,0.852222222222222,0,0,0,0,0
2024-09-23 00:00:00,2.61,4.99888888888889,1.83222222222222,2.34277777777778,0.852222222222222,0,1,0,0,0
2024-09-23 01:00:00,2.90277777777778,3.88,1.85888888888889,2.34277777777778,0.852222222222222,0,0,0,0,0
2024-09-23 02:00:00,1.94,3.38,1.91277777777778,2.31611111111111,0.825,0,0,0,0,0
2024-09-23 03:00:00,0.438888888888888,2.61,1.94,2.31611111111111,0.825,0,0,0,0,0
2024-09-23 04:00:00,0.24611111111111,1.99388888888889,1.94,2.31611111111111,0.825,0,0,0,0,0
2024-09-23 05:00:00,-0.255,1.50722222222222,1.94,2.28888888888889,0.825,0,0,0,0,0
2024-09-23 06:00:00,-0.171111111111111,1.31722222222222,1.91277777777778,2.28888888888889,0.825,0,0,0,0,0
2024-09-23 07:00:00,-0.00388888888888969,1.12611111111111,1.88611111111111,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 08:00:00,-0.367222222222223,1.12611111111111,1.85888888888889,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 09:00:00,-0.759999999999999,0.98888888888889,1.83222222222222,2.31611111111111,0.797222222222223,0,0,0,0,0
2024-09-23 10:00:00,-0.703888888888889,0.907222222222224,1.77777777777778,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 11:00:00,-0.759999999999999,0.825,1.72388888888889,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 12:00:00,-0.902222222222222,0.742222222222221,1.69722222222222,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 13:00:00,-1.185,0.687222222222223,1.64277777777778,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 14:00:00,-1.07111111111111,0.632222222222221,1.615,2.28888888888889,0.797222222222223,0,0,0,0,0
2024-09-23 15:00:00,-1.27,0.632222222222221,1.56111111111111,2.26222222222222,0.797222222222223,0,0,0,0,0
2024-09-23 16:00:00,-0.872777777777779,0.604999999999999,1.50722222222222,2.26222222222222,0.770000000000002,0,0,0,0,0
2024-09-23 17:00:00,-0.732222222222223,0.660000000000001,1.48,2.23611111111111,0.770000000000002,0,0,0,0,0
2024-09-23 18:00:00,-0.422777777777777,0.770000000000002,1.45277777777778,2.26222222222222,0.770000000000002,0,0,0,0,0
2024-09-23 19:00:00,-0.0877777777777785,0.907222222222224,1.39777777777778,2.23611111111111,0.770000000000002,0,0,0,0,0
2024-09-23 20:00:00,0.0238888888888885,1.28888888888889,1.39777777777778,2.23611111111111,0.770000000000002,0,0,0,0,0
2024-09-23 21:00:00,0.494999999999999,1.77777777777778,1.37111111111111,2.20888888888889,0.770000000000002,0,0,0,0,0
2024-09-23 22:00:00,0.797222222222223,2.39611111111111,1.34388888888889,2.20888888888889,0.770000000000002,0,1,0,0,0
2024-09-23 23:00:00,0.770000000000002,2.42277777777778,1.37111111111111,2.18222222222222,0.770000000000002,0,0,0,0,0
2024-09-24 00:00:00,0.412222222222221,1.96722222222222,1.37111111111111,2.18222222222222,0.742222222222221,0,0,0,0,0
2024-09-24 01:00:00,0.24611111111111,1.75111111111111,1.37111111111111,2.155,0.742222222222221,0,0,0,0,0
2024-09-24 02:00:00,0.217777777777779,1.425,1.37111111111111,2.155,0.742222222222221,0,0,0,0,0
2024-09-24 03:00:00,0.135000000000001,1.20777777777778,1.37111111111111,2.12777777777778,0.742222222222221,0,0,0,0,0
2024-09-24 04:00:00,0.135000000000001,0.962222222222222,1.34388888888889,2.12777777777778,0.715,0,0,0,0,0
2024-09-24 05:00:00,0.162777777777777,0.880000000000002,1.34388888888889,2.10111111111111,0.715,0,0,0,0,0
2024-09-24 06:00:00,0.0788888888888906,0.797222222222223,1.34388888888889,2.10111111111111,0.715,0,0,0,0,0
2024-09-24 07:00:00,0.0238888888888885,0.687222222222223,1.31722222222222,2.10111111111111,0.715,0,0,0,0,0
2024-09-24 08:00:00,0.0238888888888885,0.632222222222221,1.28888888888889,2.10111111111111,0.715,0,0,0,0,0
2024-09-24 09:00:00,-0.00388888888888969,0.632222222222221,1.26222222222222,2.07388888888889,0.715,0,0,0,0,0
2024-09-24 10:00:00,-0.00388888888888969,0.604999999999999,1.235,2.07388888888889,0.687222222222223,0,0,0,0,0
2024-09-24 11:00:00,-0.0322222222222221,0.550000000000001,1.20777777777778,2.07388888888889,0.687222222222223,0,0,0,0,0
2024-09-24 12:00:00,-0.0322222222222221,0.550000000000001,1.18,2.07388888888889,0.687222222222223,0,0,0,0,0
2024-09-24 13:00:00,-0.0322222222222221,0.522222222222221,1.18,2.04722222222222,0.687222222222223,0,0,0,0,0
2024-09-24 14:00:00,-0.0877777777777785,0.467222222222223,1.15277777777778,2.04722222222222,0.687222222222223,0,0,0,0,0
2024-09-24 15:00:00,-0.227222222222222,0.467222222222223,1.12611111111111,2.04722222222222,0.660000000000001,0,0,0,0,0
2024-09-24 16:00:00,-0.282777777777778,0.467222222222223,1.09888888888889,2.02111111111111,0.660000000000001,0,0,0,0,0
2024-09-24 17:00:00,-0.0877777777777785,0.577222222222223,1.07111111111111,2.02111111111111,0.660000000000001,0,0,0,0,0
2024-09-24 18:00:00,0.24611111111111,0.907222222222224,1.07111111111111,2.02111111111111,0.660000000000001,0,0,0,0,0
2024-09-24 19:00:00,0.604999999999999,1.425,1.07111111111111,2.02111111111111,0.660000000000001,0,0,0,0,0
2024-09-24 20:00:00,1.01722222222222,1.94,1.07111111111111,1.99388888888889,0.660000000000001,0,0,0,0,0
2024-09-24 21:00:00,1.45277777777778,2.23611111111111,1.07111111111111,1.99388888888889,0.632222222222221,0,0,0,0,0
2024-09-24 22:00:00,1.69722222222222,2.55722222222222,1.09888888888889,1.99388888888889,0.632222222222221,0,0,0,0,0
2024-09-24 23:00:00,1.83222222222222,2.45,1.12611111111111,1.96722222222222,0.632222222222221,0,0,0,0,0
2024-09-25 00:00:00,1.83222222222222,2.71722222222222,1.15277777777778,1.96722222222222,0.632222222222221,0,1,0,0,0
2024-09-25 01:00:00,1.235,2.23611111111111,1.18,1.94,0.604999999999999,0,0,0,0,0
2024-09-25 02:00:00,1.04388888888889,1.94,1.20777777777778,1.94,0.604999999999999,0,0,0,0,0
2024-09-25 03:00:00,0.632222222222221,1.425,1.235,1.94,0.604999999999999,0,0,0,0,0
2024-09-25 04:00:00,0.189999999999999,0.98888888888889,1.20777777777778,1.91277777777778,0.604999999999999,0,0,0,0,0
2024-09-25 05:00:00,0.24611111111111,0.770000000000002,1.20777777777778,1.91277777777778,0.604999999999999,0,0,0,0,0
2024-09-25 06:00:00,0.162777777777777,0.660000000000001,1.20777777777778,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 07:00:00,0.189999999999999,0.604999999999999,1.18,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 08:00:00,-0.00388888888888969,0.494999999999999,1.18,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 09:00:00,-0.0877777777777785,0.38388888888889,1.12611111111111,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 10:00:00,-0.0877777777777785,0.38388888888889,1.12611111111111,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 11:00:00,-0.227222222222222,0.35611111111111,1.09888888888889,1.91277777777778,0.577222222222223,0,0,0,0,0
2024-09-25 12:00:00,-0.367222222222223,0.272777777777778,1.07111111111111,1.88611111111111,0.550000000000001,0,0,0,0,0
2024-09-25 13:00:00,-0.31111111111111,0.24611111111111,1.01722222222222,1.88611111111111,0.550000000000001,0,0,0,0,0
2024-09-25 14:00:00,-0.422777777777777,0.217777777777779,1.01722222222222,1.88611111111111,0.550000000000001,0,0,0,0,0
2024-09-25 15:00:00,-0.535000000000001,0.189999999999999,0.962222222222222,1.88611111111111,0.550000000000001,0,0,0,0,0
2024-09-25 16:00:00,-1.44111111111111,0.162777777777777,0.962222222222222,1.85888888888889,0.550000000000001,0,0,0,0,0
2024-09-25 17:00:00,-0.98611111111111,0.135000000000001,0.907222222222224,1.85888888888889,0.550000000000001,0,0,0,0,0
2024-09-25 18:00:00,-0.198888888888889,0.162777777777777,0.880000000000002,1.85888888888889,0.550000000000001,0,0,0,0,0
2024-09-25 19:00:00,0.217777777777779,0.189999999999999,0.852222222222222,1.85888888888889,0.550000000000001,0,0,0,0,0
2024-09-25 20:00:00,0.742222222222221,0.301111111111112,0.852222222222222,1.85888888888889,0.550000000000001,0,1,0,0,0
2024-09-25 21:00:00,1.64277777777778,1.96722222222222,0.852222222222222,1.85888888888889,0.522222222222221,0,0,0,0,0
2024-09-25 22:00:00,2.155,3.38,0.880000000000002,1.85888888888889,0.522222222222221,0,1,0,0,0
2024-09-25 23:00:00,2.18222222222222,3.24777777777778,0.907222222222224,1.83222222222222,0.522222222222221,0,0,0,0,0
2024-09-26 00:00:00,1.85888888888889,3.40611111111111,0.962222222222222,1.83222222222222,0.522222222222221,0,0,0,0,0
2024-09-26 01:00:00,2.12777777777778,3.16777777777778,1.01722222222222,1.805,0.522222222222221,0,0,0,0,0
2024-09-26 02:00:00,1.88611111111111,2.55722222222222,1.04388888888889,1.805,0.522222222222221,0,0,0,0,0
2024-09-26 03:00:00,1.26222222222222,1.99388888888889,1.09888888888889,1.805,0.494999999999999,0,0,0,0,0
2024-09-26 04:00:00,0.880000000000002,1.56111111111111,1.12611111111111,1.77777777777778,0.494999999999999,0,0,0,0,0
2024-09-26 05:00:00,0.107222222222221,1.01722222222222,1.12611111111111,1.77777777777778,0.494999999999999,0,0,0,0,0
2024-09-26 06:00:00,0.301111111111112,0.907222222222224,1.12611111111111,1.77777777777778,0.494999999999999,0,0,0,0,0
2024-09-26 07:00:00,0.189999999999999,0.825,1.12611111111111,1.77777777777778,0.494999999999999,0,0,0,0,0
2024-09-26 08:00:00,0.107222222222221,0.687222222222223,1.12611111111111,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 09:00:00,-0.0600000000000003,0.660000000000001,1.09888888888889,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 10:00:00,-0.171111111111111,0.632222222222221,1.07111111111111,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 11:00:00,-0.338888888888889,0.550000000000001,1.07111111111111,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 12:00:00,-0.282777777777778,0.467222222222223,1.04388888888889,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 13:00:00,-0.282777777777778,0.522222222222221,1.01722222222222,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 14:00:00,-0.507222222222222,0.467222222222223,0.98888888888889,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 15:00:00,-0.817222222222222,0.467222222222223,0.962222222222222,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 16:00:00,-0.67611111111111,0.438888888888888,0.962222222222222,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 17:00:00,-0.255,0.522222222222221,0.933888888888887,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 18:00:00,0.35611111111111,0.604999999999999,0.907222222222224,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 19:00:00,0.742222222222221,0.797222222222223,0.880000000000002,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 20:00:00,0.962222222222222,1.15277777777778,0.880000000000002,1.77777777777778,0.467222222222223,0,0,0,0,0
2024-09-26 21:00:00,1.01722222222222,1.805,0.880000000000002,1.75111111111111,0.438888888888888,0,0,0,0,0
2024-09-26 22:00:00,0.797222222222223,2.04722222222222,0.880000000000002,1.75111111111111,0.467222222222223,0,0,0,0,0
2024-09-26 23:00:00,0.660000000000001,2.26222222222222,0.907222222222224,1.75111111111111,0.438888888888888,0,0,0,0,0
2024-09-27 00:00:00,0.438888888888888,1.96722222222222,0.907222222222224,1.75111111111111,0.438888888888888,0,0,0,0,0
2024-09-27 01:00:00,0.577222222222223,1.96722222222222,0.933888888888887,1.72388888888889,0.438888888888888,0,0,0,0,0
2024-09-27 02:00:00,0.272777777777778,1.615,0.962222222222222,1.72388888888889,0.438888888888888,0,0,0,0,0
2024-09-27 03:00:00,-0.0322222222222221,1.12611111111111,0.962222222222222,1.72388888888889,0.438888888888888,0,0,0,0,0
2024-09-27 04:00:00,-0.535000000000001,0.715,0.962222222222222,1.72388888888889,0.438888888888888,0,0,0,0,0
2024-09-27 05:00:00,-0.98611111111111,0.522222222222221,0.962222222222222,1.72388888888889,0.438888888888888,0,0,0,0,0
2024-09-27 06:00:00,-1.61277777777778,0.35611111111111,0.962222222222222,1.69722222222222,0.438888888888888,0,0,0,0,0
2024-09-27 07:00:00,-2.015,0.301111111111112,0.933888888888887,1.69722222222222,0.438888888888888,0,0,0,0,0
2024-09-27 08:00:00,-1.87111111111111,0.24611111111111,0.907222222222224,1.69722222222222,0.438888888888888,0,0,0,0,0
2024-09-27 09:00:00,-1.9,0.217777777777779,0.880000000000002,1.69722222222222,0.438888888888888,0,0,0,0,0
