Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_16cm_C,GroundTemp_31p9cm_C,GroundTemp_48p3cm_C,IncomingShortwave_Wm2_Avg,LiquidPrecipitation_mm_Tot,RelativeHumidity_pct_HourEndSample,VaporPressure_hPa_Avg,BarometricPressure_hPa_Avg,WindSpeed_ms_Avg,WindGust10s_ms_HourEndSample,WindDirection_D1_WVT_deg,InvalidWind5min_Count,LightningStrikeCount_Tot,LightningDistance_km_Avg,SnowDepth_m,SnowDepth_isLowerBound,SnowReference_m,SnowReferenceUncertainty_m,SnowDistanceTempCorrected_m_HourEndSample,SnowQualityNumber_HourEndSample,QC_GroundTemp_0cm_C,QC_GroundTemp_16cm_C,QC_GroundTemp_31p9cm_C,QC_GroundTemp_48p3cm_C,QC_IncomingShortwave_Wm2_Avg,QC_LiquidPrecipitation_mm_Tot,QC_AirTemp_C,QC_LightningStrikeCount_Tot,QC_LightningDistance_km_Avg,QC_WindSpeed_ms_Avg,QC_VaporPressure_hPa_Avg,QC_BarometricPressure_hPa_Avg,QC_RelativeHumidity_pct_HourEndSample,QC_SnowDistanceTempCorrected_m_HourEndSample,QC_WindGust10s_ms_HourEndSample,QC_HumiditySensorTemp_C_HourEndSample,QC_SnowDistanceRaw_m_HourEndSample,QC_SnowQualityNumber_HourEndSample,QC_SnowSensorInternalTemp_C_HourEndSample,QC_SnowSensorInternalRH_pct_HourEndSample,QC_SnowSensorPitch_deg_HourEndSample,QC_SnowSensorRoll_deg_HourEndSample,QC_SnowSensorSupply_V_HourEndSample,QC_SnowSensorResonantFrequency_kHz_HourEndSample,QC_SnowSensorAlertFlag_HourEndSample,QC_WindSpeed_S_WVT_ms,QC_WindDirection_D1_WVT_deg,QC_InvalidWind5min_Count,QC_ClimaVUE_TiltNS_deg_Avg,QC_ClimaVUE_TiltWE_deg_Avg,QC_SnowDepthRaw_m,QC_SnowDepth_m,QC_SnowDepthFromTapeGround_m
2023-11-29 00:00:00,-11.28,-2.478,-1.069,-0.037,-0.033,1.167,0,99.3,2.458333,978.95,0.246,0.33,327.2,0,0,0,0.194891152953314,0,1.34789115295331,0.0701702208162685,1.153,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 01:00:00,-11.64,-2.486,-1.07,-0.035,-0.034,0,0,96,2.433333,978.2167,0.194,0.46,346.8,0,0,0,0.197889218467888,0,1.34788921846789,0.0701698738146567,1.15,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 02:00:00,-11.64,-2.497,-1.073,-0.037,-0.032,0,0,93.7,2.358333,977.65,0.177,0.25,348.1,0,0,0,0.198887283982461,0,1.34788728398246,0.0701695268177112,1.149,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 03:00:00,-10.86,-2.506,-1.077,-0.036,-0.033,0,0,94.7,2.558333,977.125,0.206,0.69,315.5,0,0,0,0.196885349497034,0,1.34788534949703,0.0701691798254322,1.151,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 04:00:00,-10.63,-2.521,-1.08,-0.036,-0.033,0,0,96.8,2.658333,976.6417,0.267,0.25,279.9,0,0,0,0.194883415011607,0,1.34788341501161,0.0701688328378198,1.153,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 05:00:00,-9.88,-2.535,-1.087,-0.039,-0.035,0,0,96.1,2.766667,976.5417,0.223,0.32,333.6,0,0,0,0.20088148052618,0,1.34788148052618,0.0701684858548739,1.147,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 06:00:00,-8.49,-2.552,-1.09,-0.038,-0.035,0,0,96.5,3.058333,976.1333,0.278,0.42,320.6,0,0,0,0.199879546040753,0,1.34787954604075,0.0701681388765948,1.148,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 07:00:00,-7.592,-2.566,-1.094,-0.037,-0.035,0,0,98.3,3.391667,976.0167,0.206,0.41,285.2,0,0,0,0.198877611555326,0,1.34787761155533,0.0701677919029824,1.149,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 08:00:00,-7.867,-2.581,-1.097,-0.039,-0.033,0,0,98.1,3.333333,976.1583,0.192,0.4,333.6,0,0,0,0.1948756770699,0,1.3478756770699,0.0701674449340369,1.153,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 09:00:00,-8.36,-2.591,-1.098,-0.037,-0.035,0,0,99.3,3.241667,976.4667,0.211,0.44,328.2,0,0,0,0.197873742584473,0,1.34787374258447,0.0701670979697582,1.15,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 10:00:00,-9.81,-2.591,-1.096,-0.038,-0.035,0,0,100,2.908333,976.8666,0.193,0.26,334.4,0,0,0,0.194871808099046,0,1.34787180809905,0.0701667510101465,1.153,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 11:00:00,-12.05,-2.59,-1.092,-0.036,-0.034,0,0,96.5,2.408333,977.375,0.179,0.17,347,0,0,0,0.192869873613619,0,1.34786987361362,0.0701664040552019,1.155,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 12:00:00,-12.48,-2.582,-1.09,-0.038,-0.033,0,0,95.7,2.233333,977.9333,0.197,0.31,333,0,0,0,0.190867939128192,0,1.34786793912819,0.0701660571049243,1.157,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 13:00:00,-12.73,-2.574,-1.087,-0.036,-0.033,0,0,97.5,2.25,978.4083,0.188,0.35,333.8,0,0,0,0.191866004642765,0,1.34786600464277,0.0701657101593139,1.156,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 14:00:00,-13.49,-2.565,-1.086,-0.036,-0.034,0,0,94.1,2.1,978.8167,0.173,0.38,351.7,0,0,0,0.195864070157338,0,1.34786407015734,0.0701653632183708,1.152,1,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 15:00:00,-12.59,-2.559,-1.085,-0.037,-0.033,0,0,95.5,2.2,979.4,0.183,0.32,315.3,0,0,0,0.194862135671911,0,1.34786213567191,0.0701650162820949,1.153,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 16:00:00,-11.88,-2.557,-1.087,-0.036,-0.036,0,0,96.6,2.366667,979.7584,0.178,0.22,318.1,0,0,0,0.193860201186485,0,1.34786020118648,0.0701646693504865,1.154,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 17:00:00,-12.08,-2.554,-1.086,-0.037,-0.034,0,0,95.8,2.333333,979.6,0.228,0.58,316.1,0,0,0,0.190858266701058,0,1.34785826670106,0.0701643224235455,1.157,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2023-11-29 18:00:00,-11.93,-2.555,-1.089,-0.037,-0.033,0,0,95.7,2.333333,979.8834,0.278,0.3,300,0,0,0,0.19485633221563,0,1.34785633221563,0.070163975501272,1.153,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 19:00:00,-11.44,-2.557,-1.09,-0.037,-0.034,0,0,97.3,2.466667,979.8834,0.217,0.38,293.5,0,0,0,0.191854397730204,0,1.3478543977302,0.0701636285836661,1.156,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2023-11-29 20:00:00,-12.21,-2.561,-1.09,-0.037,-0.034,0.083,0,96.5,2.358333,979.775,0.197,0.21,309.5,0,0,0,0.192852463244777,0,1.34785246324478,0.0701632816707278,1.155,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 21:00:00,-13.1,-2.561,-1.088,-0.036,-0.032,2.333,0,97.1,2.166667,979.7667,0.17,0.22,329.1,0,0,0,0.18785052875935,0,1.34785052875935,0.0701629347624573,1.16,35,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 22:00:00,-13.78,-2.56,-1.088,-0.037,-0.034,3.833,0,94.7,2.008333,979.5833,0.18,0.31,336.1,0,0,0,0.187848594273923,0,1.34784859427392,0.0701625878588546,1.16,31,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 23:00:00,-13.43,-2.562,-1.088,-0.036,-0.035,2.167,0,95.2,2.05,979.25,0.173,0.23,320.1,0,0,0,0.182846659788496,0,1.3478466597885,0.0701622409599197,1.165,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 00:00:00,-13.13,-2.561,-1.09,-0.037,-0.035,0.333,0,95.9,2.1,978.7833,0.185,0.28,315.4,0,0,0,0.180844725303069,0,1.34784472530307,0.0701618940656528,1.167,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 01:00:00,-13,-2.565,-1.093,-0.036,-0.033,0,0,95.6,2.141667,978.2,0.197,0.28,310.7,0,0,0,0.179842790817643,0,1.34784279081764,0.0701615471760539,1.168,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 02:00:00,-12.67,-2.569,-1.093,-0.037,-0.033,0,0,96,2.2,977.2667,0.207,0.31,285.6,0,0,0,0.178840856332216,0,1.34784085633222,0.070161200291123,1.169,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 03:00:00,-12.52,-2.576,-1.099,-0.037,-0.033,0,0,96.3,2.266667,976.9333,0.242,0.38,311,0,0,0,0.178838921846789,0,1.34783892184679,0.0701608534108603,1.169,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 04:00:00,-12.44,-2.584,-1.101,-0.036,-0.034,0,0,96.1,2.3,976.1,0.205,0.31,300.2,0,0,0,0.176836987361362,0,1.34783698736136,0.0701605065352658,1.171,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 05:00:00,-12.58,-2.593,-1.101,-0.036,-0.035,0,0,97.5,2.266667,975.15,0.194,0.42,313.6,0,0,0,0.177835052875935,0,1.34783505287594,0.0701601596643396,1.17,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 06:00:00,-13.26,-2.598,-1.103,-0.038,-0.034,0,0,97.9,2.125,974.3167,0.158,0.32,320.7,0,0,0,0.177833118390508,0,1.34783311839051,0.0701598127980817,1.17,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 07:00:00,-14.54,-2.601,-1.104,-0.036,-0.033,0,0,92.7,1.908333,973.4583,0.183,0.49,344.3,0,0,0,0.180831183905081,0,1.34783118390508,0.0701594659364922,1.167,9,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 08:00:00,-12.45,-2.607,-1.106,-0.037,-0.034,0,0,98,2.15,972.575,0.241,0.55,321.3,0,0,0,0.173829249419654,0,1.34782924941965,0.0701591190795713,1.174,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 09:00:00,-13.13,-2.611,-1.107,-0.037,-0.034,0,0,96.8,2.158333,971.75,0.182,0.51,325.5,0,0,0,0.175827314934228,0,1.34782731493423,0.0701587722273189,1.172,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 10:00:00,-13.31,-2.616,-1.106,-0.037,-0.034,0,0,94,2.075,970.675,0.165,0.41,352.9,0,0,0,0.179825380448801,0,1.3478253804488,0.0701584253797351,1.168,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 11:00:00,-13.59,-2.621,-1.111,-0.036,-0.034,0,0,97.9,2.058333,969.55,0.165,0.33,338,0,0,0,0.179823445963374,0,1.34782344596337,0.07015807853682,1.168,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 12:00:00,-14.78,-2.628,-1.113,-0.036,-0.034,0,0,92.9,1.841667,968.75,0.13,0.27,352.8,0,0,0,0.180821511477947,0,1.34782151147795,0.0701577316985736,1.167,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 13:00:00,-13.83,-2.638,-1.117,-0.035,-0.035,0,0,93.9,1.966667,968.0917,0.228,0.31,311.8,0,0,0,0.18281957699252,0,1.34781957699252,0.0701573848649961,1.165,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 14:00:00,-12.79,-2.652,-1.125,-0.035,-0.034,0,0,96,2.166667,966.7667,0.198,0.29,292.2,0,0,0,0.181817642507093,0,1.34781764250709,0.0701570380360876,1.166,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 15:00:00,-12.72,-2.668,-1.13,-0.036,-0.034,0,0,96.8,2.2,965.9333,0.223,0.48,268.5,0,0,0,0.177815708021666,0,1.34781570802167,0.0701566912118479,1.17,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 16:00:00,-13.08,-2.683,-1.135,-0.037,-0.035,0,0,96,2.15,965.1833,0.183,0.35,303.7,0,0,0,0.17781377353624,0,1.34781377353624,0.0701563443922773,1.17,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 17:00:00,-13.29,-2.7,-1.139,-0.036,-0.034,0,0,97.1,2.1,964.4083,0.248,0.23,281.6,0,0,0,0.178811839050812,0,1.34781183905081,0.0701559975773759,1.169,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 18:00:00,-14.32,-2.714,-1.143,-0.037,-0.034,0,0,94.4,1.95,964.1083,0.186,0.21,329.1,0,0,0,0.187809904565386,0,1.34780990456539,0.0701556507671436,1.16,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 19:00:00,-14.53,-2.723,-1.146,-0.036,-0.033,0,0,92.9,1.9,963.1083,0.19,0.3,283.8,0,0,0,0.183807970079959,0,1.34780797007996,0.0701553039615805,1.164,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 20:00:00,-13.61,-2.737,-1.151,-0.037,-0.035,0,0,94.8,2.033333,962.9583,0.201,0.49,287.9,0,0,0,0.186806035594532,0,1.34780603559453,0.0701549571606868,1.161,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 21:00:00,-12.95,-2.749,-1.155,-0.036,-0.035,1,0,95.4,2.15,962.9917,0.25,0.36,284.1,0,0,0,0.181804101109105,0,1.34780410110911,0.0701546103644625,1.166,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 22:00:00,-12.3,-2.76,-1.159,-0.038,-0.035,2,0,96.1,2.283333,962.9667,0.222,0.37,293.5,0,0,0,0.181802166623678,0,1.34780216662368,0.0701542635729076,1.166,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 23:00:00,-11.99,-2.773,-1.164,-0.037,-0.034,2,0,97,2.383333,962.8333,0.247,0.38,271,0,0,0,0.182800232138251,0,1.34780023213825,0.0701539167860222,1.165,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 00:00:00,-11.68,-2.787,-1.17,-0.039,-0.033,1.25,0,96.2,2.4,962.675,0.233,0.6,291.6,0,0,0,0.180798297652824,0,1.34779829765282,0.0701535700038065,1.167,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 01:00:00,-12.01,-2.795,-1.167,-0.036,-0.033,0,0,98.2,2.4,961.9167,0.251,0.31,291.4,0,0,0,0.187796363167398,0,1.3477963631674,0.0701532232262604,1.16,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 02:00:00,-13.93,-2.797,-1.169,-0.039,-0.034,0,0,94.9,2.033333,962.1166,0.128,0.17,348.5,0,0,0,0.18879442868197,0,1.34779442868197,0.070152876453384,1.159,1,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 03:00:00,-14.8,-2.797,-1.167,-0.037,-0.035,0,0,95.3,1.866667,962.1083,0.132,0.2,353.1,0,0,0,0.189792494196544,0,1.34779249419654,0.0701525296851775,1.158,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 04:00:00,-15.28,-2.794,-1.164,-0.037,-0.036,0,0,93.3,1.783333,961.8834,0.161,0.26,335.5,0,0,0,0.188790559711117,0,1.34779055971112,0.0701521829216408,1.159,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 05:00:00,-15.03,-2.791,-1.166,-0.037,-0.034,0,0,93.5,1.8,961.9,0.158,0.25,327.3,0,0,0,0.18978862522569,0,1.34778862522569,0.070151836162774,1.158,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 06:00:00,-14.08,-2.792,-1.168,-0.035,-0.035,0,0,94.5,1.933333,962.2,0.189,0.18,304.9,0,0,0,0.189786690740263,0,1.34778669074026,0.0701514894085773,1.158,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 07:00:00,-13.22,-2.796,-1.173,-0.038,-0.033,0,0,95.5,2.1,962.3333,0.208,0.33,285.8,0,0,0,0.189784756254836,0,1.34778475625484,0.0701511426590506,1.158,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 08:00:00,-12.75,-2.802,-1.179,-0.038,-0.034,0,0,96.3,2.2,962.6917,0.218,0.28,297.7,0,0,0,0.186782821769409,0,1.34778282176941,0.0701507959141941,1.161,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 09:00:00,-13.67,-2.809,-1.176,-0.038,-0.033,0,0,95.6,2.091667,962.9583,0.166,0.2,330.9,0,0,0,0.187780887283983,0,1.34778088728398,0.0701504491740079,1.16,1,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 10:00:00,-14.26,-2.814,-1.177,-0.038,-0.033,0,0,95.5,1.9,963.2917,0.198,0.16,297.2,0,0,0,0.188778952798556,0,1.34777895279856,0.0701501024384918,1.159,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 11:00:00,-14.7,-2.82,-1.178,-0.038,-0.034,0,0,96,1.866667,963.5583,0.174,0.3,339,0,0,0,0.186777018313129,0,1.34777701831313,0.0701497557076462,1.161,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 12:00:00,-15.2,-2.822,-1.177,-0.038,-0.034,0,0,96.3,1.791667,963.9916,0.172,0.26,331.1,0,0,0,0.186775083827702,0,1.3477750838277,0.070149408981471,1.161,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 13:00:00,-16.61,-2.823,-1.178,-0.036,-0.034,0,0,94,1.6,964.3167,0.139,0.3,357.2,0,0,0,0.185773149342275,0,1.34777314934228,0.0701490622599663,1.162,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 14:00:00,-17.61,-2.818,-1.174,-0.036,-0.033,0,0,NaN,2.491667,1687.792,0.138,0.18,359.8,0,0,0,0.185771214856848,0,1.34777121485685,0.0701487155431321,1.162,2,0,0,0,0,0,0,0,0,9,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 15:00:00,-18.59,-2.818,-1.174,-0.038,-0.032,0,0,NaN,2.291667,1688.15,0.141,0.2,12.65,0,0,0,0.185769280371421,0,1.34776928037142,0.0701483688309686,1.162,2,0,0,0,0,0,0,0,0,9,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 16:00:00,-18.79,-2.818,-1.174,-0.036,-0.033,0,0,92.3,1.3,964.7584,0.118,0.11,3.537,0,0,0,0.186767345885994,0,1.34776734588599,0.0701480221234758,1.161,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 17:00:00,-19.23,-2.819,-1.177,-0.035,-0.034,0,0,92.5,1.25,965.0167,0.117,0.24,17.28,0,0,0,0.185765411400568,0,1.34776541140057,0.0701476754206537,1.162,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 18:00:00,-20.03,-2.825,-1.179,-0.035,-0.033,0,0,93.3,1.158333,965.25,0.131,0.22,29.76,0,0,0,0.185763476915141,0,1.34776347691514,0.0701473287225025,1.162,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 19:00:00,-20.52,-2.832,-1.182,-0.037,-0.034,0,0,91.5,1.1,965.6083,0.146,0.12,33.04,0,0,0,0.185761542429714,0,1.34776154242971,0.0701469820290222,1.162,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 20:00:00,-21.18,-2.841,-1.187,-0.035,-0.033,0.417,0,91.4,1.033333,966.15,0.127,0.22,41.66,0,0,0,0.185759607944287,0,1.34775960794429,0.0701466353402129,1.162,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 21:00:00,-21.17,-2.856,-1.195,-0.035,-0.034,1.917,0,89.7,1,966.1917,0.141,0.14,49.39,0,0,0,0.18675767345886,0,1.34775767345886,0.0701462886560746,1.161,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 22:00:00,-20.77,-2.874,-1.203,-0.036,-0.033,3.833,0,92,1.066667,966.325,0.099,0.18,41.97,0,0,0,0.186755738973433,0,1.34775573897343,0.0701459419766075,1.161,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01 23:00:00,-20.82,-2.893,-1.211,-0.034,-0.034,3.667,0,90.7,1.1,966.35,0.109,0.15,36.27,0,0,0,0.185753804488006,0,1.34775380448801,0.0701455953018115,1.162,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02 00:00:00,-21.2,-2.917,-1.221,-0.036,-0.034,1.5,0,91.4,1.033333,966.2833,0.124,0.22,35.34,0,0,0,0.18575187000258,0,1.34775187000258,0.0701452486316868,1.162,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02 01:00:00,-21.74,-2.943,-1.23,-0.035,-0.033,0,0,91.1,1,966.3083,0.139,0.23,51.77,0,0,0,0.184749935517152,0,1.34774993551715,0.0701449019662334,1.163,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02 02:00:00,-22.11,-2.971,-1.243,-0.037,-0.034,0,0,89.9,0.9166667,966.4833,0.162,0.18,46.65,0,0,0,0.185748001031726,0,1.34774800103173,0.0701445553054515,1.162,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
