Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_13p9cm_C,GroundTemp_29p2cm_C,GroundTemp_45p1cm_C,IncomingShortwave_Wm2_Avg,LiquidPrecipitation_mm_Tot,RelativeHumidity_pct_HourEndSample,VaporPressure_hPa_Avg,BarometricPressure_hPa_Avg,WindSpeed_ms_Avg,WindGust10s_ms_HourEndSample,WindDirection_D1_WVT_deg,InvalidWind5min_Count,LightningStrikeCount_Tot,LightningDistance_km_Avg,SnowDepth_m,SnowDepth_isLowerBound,SnowReference_m,SnowReferenceUncertainty_m,SnowDistanceTempCorrected_m_HourEndSample,SnowQualityNumber_HourEndSample,QC_GroundTemp_0cm_C,QC_GroundTemp_13p9cm_C,QC_GroundTemp_29p2cm_C,QC_GroundTemp_45p1cm_C,QC_IncomingShortwave_Wm2_Avg,QC_LiquidPrecipitation_mm_Tot,QC_AirTemp_C,QC_LightningStrikeCount_Tot,QC_LightningDistance_km_Avg,QC_WindSpeed_ms_Avg,QC_VaporPressure_hPa_Avg,QC_BarometricPressure_hPa_Avg,QC_RelativeHumidity_pct_HourEndSample,QC_SnowDistanceTempCorrected_m_HourEndSample,QC_WindSpeed_S_WVT_ms,QC_WindDirection_D1_WVT_deg,QC_WindGust10s_ms_HourEndSample,QC_InvalidWind5min_Count,QC_HumiditySensorTemp_C_HourEndSample,QC_ClimaVUE_TiltNS_deg_Avg,QC_ClimaVUE_TiltWE_deg_Avg,QC_SnowDistanceRaw_m_HourEndSample,QC_SnowQualityNumber_HourEndSample,QC_SnowSensorInternalTemp_C_HourEndSample,QC_SnowSensorInternalRH_pct_HourEndSample,QC_SnowSensorPitch_deg_HourEndSample,QC_SnowSensorRoll_deg_HourEndSample,QC_SnowSensorSupply_V_HourEndSample,QC_SnowSensorResonantFrequency_kHz_HourEndSample,QC_SnowSensorAlertFlag_HourEndSample,QC_SnowDepthRaw_m,QC_SnowDepth_m,QC_SnowDepthFromTapeGround_m
2024-01-27 19:00:00,-33.03,-9.6,-9.7,-4.171,-2.252,0.167,0,80.1,0.3,917.2333,2.66,3.3,337.7,0,0,0,0.199920750382848,0,1.26492075038285,0.036705471452875,1.065,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 20:00:00,-33.55,-9.64,-9.74,-4.186,-2.26,6,0,89,0.3,917.2083,2.24,2.28,319,0,0,0,0.20192291985707,0,1.26492291985707,0.0367058474044423,1.063,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 21:00:00,-32.88,-9.67,-9.77,-4.198,-2.268,38.58,0,100,0.3833333,918.7583,1.962,3.86,341,0,0,0,0.201925089331291,0,1.26492508933129,0.0367062233609364,1.063,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 22:00:00,-32.09,-9.71,-9.81,-4.216,-2.278,59.42,0,100,0.4083333,919.6666,2.452,6.89,41.81,0,0,0,0.198927258805513,0,1.26492725880551,0.0367065993223571,1.066,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 23:00:00,-31.46,-9.76,-9.84,-4.233,-2.287,67.83,0,100,0.4166667,919.9667,2.368,3.42,87.1,0,0,0,0.197929428279734,0,1.26492942827973,0.0367069752887043,1.067,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 00:00:00,-31.16,-9.78,-9.88,-4.245,-2.296,61.75,0,100,0.45,920.35,1.474,0.6,315.3,0,0,0,0.198931597753956,0,1.26493159775396,0.0367073512599777,1.066,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 01:00:00,-33.43,-9.77,-9.91,-4.256,-2.303,10,0,86.2,0.3333333,917.975,0.988,1.77,312.6,0,0,0,0.201933767228178,0,1.26493376722818,0.0367077272361773,1.063,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 02:00:00,-34.15,-9.82,-9.94,-4.27,-2.315,1.917,0,81.3,0.3,916.6667,1.019,2.25,318.2,0,0,0,0.202935936702399,0,1.2649359367024,0.0367081032173029,1.062,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 03:00:00,-33.81,-9.89,-9.99,-4.287,-2.322,0,0,82.7,0.3,916.8167,2.008,3.4,311,0,0,0,0.204938106176621,0,1.26493810617662,0.0367084792033544,1.06,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 04:00:00,-33.3,-9.95,-10.04,-4.303,-2.333,0,0,83.9,0.3,917.1,2.719,4.58,316.9,0,0,0,0.202940275650842,0,1.26494027565084,0.0367088551943315,1.062,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 05:00:00,-34.15,-9.99,-10.08,-4.316,-2.343,0,0,83.2,0.3,916.7167,1.738,3.05,304.6,0,0,0,0.204942445125064,0,1.26494244512506,0.0367092311902342,1.06,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 06:00:00,-33.08,-10.03,-10.11,-4.336,-2.356,0,0,82.5,0.3,916.8667,2.74,4.51,312.9,0,0,0,0.203944614599285,0,1.26494461459929,0.0367096071910623,1.061,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 07:00:00,-33.35,-10.07,-10.15,-4.354,-2.362,0,0,83.6,0.3,916.75,2.738,4,308.4,0,0,0,0.203946784073507,0,1.26494678407351,0.0367099831968157,1.061,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 08:00:00,-33.05,-10.07,-10.17,-4.368,-2.371,0,0,85.6,0.3,916.8334,3.047,4.06,319.7,0,0,0,0.204948953547728,0,1.26494895354773,0.0367103592074941,1.06,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 09:00:00,-33.56,-10.08,-10.19,-4.382,-2.382,0,0,82.1,0.3,916.5,2.001,3,321.6,0,0,0,0.19895112302195,0,1.26495112302195,0.0367107352230975,1.066,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 10:00:00,-33.95,-10.1,-10.21,-4.395,-2.392,0,0,81.6,0.3,916.2583,1.435,1.8,330.8,0,0,0,0.201953292496172,0,1.26495329249617,0.0367111112436257,1.063,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 11:00:00,-33.78,-10.18,-10.23,-4.414,-2.399,0,0,71.2,0.3,915.95,0.703,2.74,46.49,0,0,0,0.203955461970393,0,1.26495546197039,0.0367114872690785,1.061,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 12:00:00,-31.65,-10.17,-10.25,-4.429,-2.41,0,0,83.3,0.3583333,916.95,2.414,2.44,53.57,0,0,0,0.200957631444615,0,1.26495763144461,0.0367118632994558,1.064,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 13:00:00,-32.26,-10.2,-10.25,-4.445,-2.42,0,0,87.4,0.3666666,916.9583,1.188,1.9,104.7,0,0,0,0.198959800918836,0,1.26495980091884,0.0367122393347574,1.066,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 14:00:00,-33.04,-10.16,-10.26,-4.454,-2.43,0,0,82,0.3,916.1083,1.117,0.74,133.4,0,0,0,0.199961970393058,0,1.26496197039306,0.0367126153749832,1.065,3,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 15:00:00,-32.95,-10.21,-10.26,-4.468,-2.438,0,0,82.3,0.3,916.05,1.953,3.97,158.5,0,0,0,0.198964139867279,0,1.26496413986728,0.0367129914201331,1.066,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 16:00:00,-33.44,-10.37,-10.27,-4.489,-2.447,0,0,88.1,0.3,915.8167,2.317,2.36,155.9,0,0,0,0.200966309341501,0,1.2649663093415,0.0367133674702068,1.064,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 17:00:00,-35.64,-10.48,-10.28,-4.501,-2.457,0,0,85.8,0.2583333,914.875,1.843,2.3,129,0,0,0,0.201968478815722,0,1.26496847881572,0.0367137435252043,1.063,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 18:00:00,-35.35,-10.44,-10.28,-4.519,-2.467,0,0,83,0.25,914.3834,1.907,2.36,140.1,0,0,0,0.200970648289944,0,1.26497064828994,0.0367141195851253,1.064,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 19:00:00,-33.35,-10.18,-10.28,-4.515,-2.478,0.083,0,72.3,0.3,914.925,1.589,3.21,139.4,0,0,0,0.201972817764166,0,1.26497281776417,0.0367144956499698,1.063,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 20:00:00,-32.33,-10.21,-10.29,-4.523,-2.486,4.25,0,84.1,0.3,914.9833,2.132,1.9,340.8,0,0,0,0.197974987238387,0,1.26497498723839,0.0367148717197376,1.067,7,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 21:00:00,-32.58,-10.31,-10.3,-4.542,-2.496,38.92,0,100,0.3583333,915.5583,2.095,3.68,130.6,0,0,0,0.195977156712609,0,1.26497715671261,0.0367152477944285,1.069,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 22:00:00,-32.13,-10.35,-10.3,-4.555,-2.505,63.25,0,100,0.4,916.2833,2.469,3.52,153.3,0,0,0,0.20097932618683,0,1.26497932618683,0.0367156238740423,1.064,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 23:00:00,-32.13,-10.35,-10.31,-4.568,-2.515,66.33,0,99.9,0.4,915.9667,3.923,3.45,167.5,0,0,0,0.199981495661052,0,1.26498149566105,0.036715999958579,1.065,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 00:00:00,-30.99,-10.21,-10.31,-4.569,-2.524,53.92,0,95.1,0.45,915.375,2.177,4.36,162.8,0,0,0,0.200983665135273,0,1.26498366513527,0.0367163760480384,1.064,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 01:00:00,-31.61,-10.26,-10.32,-4.577,-2.532,14.42,0,85.4,0.4,913.5667,1.662,3.71,138.1,0,0,0,0.201985834609494,0,1.26498583460949,0.0367167521424202,1.063,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 02:00:00,-31.26,-10.29,-10.32,-4.592,-2.542,2.5,0,87.4,0.4,912.7917,2.577,6.75,170,0,0,0,0.202988004083716,0,1.26498800408372,0.0367171282417245,1.062,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 03:00:00,-30.53,-10.32,-10.33,-4.602,-2.552,0,0,86.1,0.4,912.5583,2.568,5.72,182.6,0,0,0,0.206990173557938,0,1.26499017355794,0.036717504345951,1.058,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 04:00:00,-29.3,-10.33,-10.33,-4.614,-2.56,0,0,86.6,0.4833333,912.5084,2.199,2.67,193.3,0,0,0,0.205992343032159,0,1.26499234303216,0.0367178804550995,1.059,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 05:00:00,-29.13,-10.19,-10.34,-4.616,-2.571,0,0,89.4,0.5,912.0167,3.198,7.56,291.8,0,0,0,0.206994512506381,0,1.26499451250638,0.0367182565691699,1.058,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 06:00:00,-29.21,-10.19,-10.34,-4.624,-2.579,0,0,88.6,0.5,910.9917,3.87,4.44,323.9,0,0,0,0.207996681980602,0,1.2649966819806,0.0367186326881621,1.057,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 07:00:00,-27.93,-10.18,-10.33,-4.633,-2.587,0,0,86.8,0.525,910.6667,1.249,2.84,338.9,0,0,0,0.210998851454824,0,1.26499885145482,0.036719008812076,1.054,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 08:00:00,-26.63,-10.26,-10.32,-4.642,-2.592,0,0,85.8,0.6,910.5,2.072,12.48,14.82,0,0,0,0.196001020929045,0,1.26500102092905,0.0367193849409113,1.069,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 09:00:00,-26.52,-10.16,-10.32,-4.652,-2.608,0,0,87.6,0.6166666,909.475,2.211,2.3,128.5,0,0,0,0.206003190403267,0,1.26500319040327,0.0367197610746679,1.059,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 10:00:00,-26.17,-10.1,-10.29,-4.659,-2.615,0,0,88.6,0.6166666,908.575,0.819,1.74,112,0,0,0,0.204005359877489,0,1.26500535987749,0.0367201372133456,1.061,30,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 11:00:00,-25.13,-10.05,-10.24,-4.665,-2.625,0,0,89.5,0.7,907.625,1.092,1.92,105.9,0,0,0,0.21300752935171,0,1.26500752935171,0.0367205133569444,1.052,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 12:00:00,-25.25,-10.02,-10.2,-4.672,-2.632,0,0,87.8,0.7,906.7167,0.902,3.04,122.9,0,0,0,0.214009698825931,0,1.26500969882593,0.036720889505464,1.051,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 13:00:00,-24.32,-10.04,-10.17,-4.677,-2.635,0,0,89.9,0.7833333,905.9583,9.73,6.3,52.76,0,0,0,0.225011868300153,0,1.26501186830015,0.0367212656589044,1.04,10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 14:00:00,-24.52,-9.93,-10.13,-4.685,-2.65,0,0,88.8,0.7833333,904.7416,2.118,2.08,93.4,0,0,0,0.234014037774375,0,1.26501403777437,0.0367216418172652,1.031,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 15:00:00,-24.48,-9.81,-10.06,-4.686,-2.658,0,0,90.8,0.775,903.6667,0.76,0.92,77.12,0,0,0,0.257016207248596,0,1.2650162072486,0.0367220179805465,1.008,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 16:00:00,-23.99,-9.81,-9.99,-4.685,-2.661,0,0,89.5,0.8,903.1417,5.814,30,81.2,0,0,0,0.263018376722818,0,1.26501837672282,0.0367223941487481,1.002,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 17:00:00,-22.96,-9.76,-9.93,-4.693,-2.675,0,0,91.5,0.8916667,902.5583,2.785,30,82,0,0,0,0.26002054619704,0,1.26502054619704,0.0367227703218697,1.005,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 18:00:00,-24.01,-9.69,-9.9,-4.695,-2.681,0,0,91.1,0.8333333,901.65,9.82,4.59,28.58,0,0,0,0.276022715671261,0,1.26502271567126,0.0367231464999113,0.989,9,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 19:00:00,-24.23,-9.67,-9.86,-4.697,-2.69,0,0,90.6,0.8,900.8667,5.027,28.4,262.1,6,0,0,0.287024885145482,0,1.26502488514548,0.0367235226828727,0.978,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 20:00:00,-23.75,-9.6,-9.79,-4.698,-2.698,2.417,0,90.4,0.8166666,900.6166,1.832,0.3,118.2,0,0,0,0.291027054619704,0,1.2650270546197,0.0367238988707538,0.974,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 21:00:00,-23.13,-9.49,-9.71,-4.699,-2.705,9.83,0,90.6,0.8833333,900.7417,0.183,0.19,155.4,0,0,0,0.302029224093925,0,1.26502922409393,0.0367242750635543,0.963,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 22:00:00,-23.12,-9.41,-9.64,-4.696,-2.712,10.17,0,100,0.9,900.9166,0.188,0.5,235.1,0,0,0,0.300031393568147,0,1.26503139356815,0.0367246512612742,0.965,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 23:00:00,-24.41,-9.38,-9.59,-4.693,-2.72,13.5,0,93.4,0.8083333,900.6583,0.467,0.84,279.4,0,0,0,0.318033563042369,0,1.26503356304237,0.0367250274639133,0.947,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 00:00:00,-23.78,-9.31,-9.53,-4.692,-2.725,9.33,0,89.1,0.8083333,900.4667,0.427,0.67,277.2,0,0,0,0.32103573251659,0,1.26503573251659,0.0367254036714714,0.944,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 01:00:00,-23.38,-9.25,-9.47,-4.687,-2.731,3.25,0,90.9,0.8583333,900.7417,0.311,0.36,280.8,0,0,0,0.324037901990812,0,1.26503790199081,0.0367257798839484,0.941,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 02:00:00,-22.36,-9.16,-9.39,-4.685,-2.737,1.5,0,94.9,0.9333333,901.25,0.195,0.34,10.1,0,0,0,0.317040071465033,0,1.26504007146503,0.0367261561013442,0.948,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 03:00:00,-22.54,-9.08,-9.32,-4.68,-2.743,0,0,92.4,0.9083334,901.7,0.202,0.42,292,0,0,0,0.333042240939254,0,1.26504224093925,0.0367265323236585,0.932,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 04:00:00,-22.65,-9.01,-9.26,-4.673,-2.747,0,0,92.3,0.9,901.8667,0.169,0.27,273.5,0,0,0,0.340044410413476,0,1.26504441041348,0.0367269085508913,0.925,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 05:00:00,-23.08,-8.91,-9.19,-4.666,-2.751,0,0,92.9,0.9,902.0917,0.2,0.52,325.1,0,0,0,0.338046579887698,0,1.2650465798877,0.0367272847830424,0.927,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 06:00:00,-22.35,-8.88,-9.12,-4.659,-2.754,0,0,91.7,0.925,902.8417,0.174,0.26,56.02,0,0,0,0.333048749361919,0,1.26504874936192,0.0367276610201116,0.932,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 07:00:00,-21.88,-8.8,-9.06,-4.652,-2.759,0,0,90,1,903.9917,0.214,0.34,74.91,0,0,0,0.348050918836141,0,1.26505091883614,0.0367280372620988,0.917,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 08:00:00,-22.02,-8.74,-8.99,-4.646,-2.763,0,0,94.1,1,905.325,0.129,0.26,61.9,0,0,0,0.347053088310363,0,1.26505308831036,0.0367284135090038,0.918,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 09:00:00,-24.13,-8.66,-8.94,-4.634,-2.765,0,0,95.5,0.8583333,906.725,0.206,0.34,299.7,0,0,0,0.348055257784584,0,1.26505525778458,0.0367287897608266,0.917,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 10:00:00,-26.34,-8.63,-8.89,-4.628,-2.77,0,0,90.9,0.675,907.275,0.256,0.43,303.7,0,0,0,0.351057427258806,0,1.26505742725881,0.0367291660175668,0.914,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 11:00:00,-25.09,-8.6,-8.84,-4.619,-2.775,0,0,89.9,0.6833333,908.85,0.237,0.33,308.9,0,0,0,0.350059596733027,0,1.26505959673303,0.0367295422792244,0.915,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 12:00:00,-24.98,-8.56,-8.78,-4.611,-2.775,0,0,86,0.7083333,909.6083,0.297,0.52,262.9,0,0,0,0.349061766207248,0,1.26506176620725,0.0367299185457993,0.916,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 13:00:00,-25.23,-8.5,-8.73,-4.603,-2.779,0,0,81.8,0.7,910.65,0.242,0.33,264,0,0,0,0.35106393568147,0,1.26506393568147,0.0367302948172912,0.914,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 14:00:00,-25.93,-8.4,-8.67,-4.594,-2.779,0,0,94.7,0.675,911.7083,0.203,0.61,285.5,0,0,0,0.348066105155692,0,1.26506610515569,0.0367306710937001,0.917,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 15:00:00,-27.06,-8.44,-8.65,-4.587,-2.782,0,0,97.5,0.6,912.425,0.401,0.98,271.3,0,0,0,0.341068274629913,0,1.26506827462991,0.0367310473750257,0.924,4,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 16:00:00,-28.73,-8.38,-8.6,-4.577,-2.788,0,0,88.1,0.5166667,912.8083,0.628,1.27,278.4,0,0,0,0.342070444104135,0,1.26507044410413,0.036731423661268,0.923,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 17:00:00,-29.29,-8.34,-8.55,-4.571,-2.788,0,0,89.4,0.5,913.625,0.869,1.2,268.6,0,0,0,0.338072613578356,0,1.26507261357836,0.0367317999524267,0.927,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 18:00:00,-29.91,-8.31,-8.5,-4.564,-2.788,0,0,88.7,0.475,914,0.833,1.1,272.3,0,0,0,0.333074783052578,0,1.26507478305258,0.0367321762485018,0.932,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 19:00:00,-30.35,-8.34,-8.46,-4.556,-2.791,0,0,89.6,0.4,915.1917,0.493,0.7,262.8,0,0,0,0.329076952526799,0,1.2650769525268,0.036732552549493,0.936,4,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 20:00:00,-30.52,-8.29,-8.42,-4.545,-2.793,4.5,0,91,0.4,916.225,0.374,0.86,259,0,0,0,0.329079122001021,0,1.26507912200102,0.0367329288554003,0.936,3,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 21:00:00,-30.61,-8.13,-8.36,-4.534,-2.794,17.42,0,100,0.5,917.9917,0.504,0.75,274.2,0,0,0,0.328081291475242,0,1.26508129147524,0.0367333051662234,0.937,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
