DateTime,AirTemp_C,Soil1Temp_C,Soil2Temp_C,Soil3Temp_C,Soil4Temp_C,ShortwaveFlux_Wm2_Avg,Rain_mm_Tot,LightningStrikes_Tot,LightningDist_km_Avg,WindSpeed_ms_Avg,VaporPressure_mbar_Avg,Pressure_mbar_Avg,RelativeHumidity_pct,TCDT_C
14-Feb-2024 22:00:00,-13.47,-6.785,-5.773,-5.058,-4.785,0,0,0,0,0.243,2.041667,985.75,94.9,0.931
14-Feb-2024 23:00:00,-13.98,-6.78,-5.778,-5.055,-4.783,0,0,0,0,0.243,1.966667,985.7833,95.8,0.324
15-Feb-2024 00:00:00,-15.18,-6.778,-5.78,-5.054,-4.78,0,0,0,0,0.239,1.783333,985.7584,93.6,0.931
15-Feb-2024 01:00:00,-16.08,-6.774,-5.783,-5.052,-4.779,0,0,0,0,0.236,1.625,985.5667,93.7,0.921
15-Feb-2024 02:00:00,-16.75,-6.768,-5.782,-5.049,-4.777,0,0,0,0,0.215,1.55,985.3834,92.8,0.592
15-Feb-2024 03:00:00,-17.41,-6.759,-5.779,-5.046,-4.774,0,0,0,0,0.201,1.441667,985.2167,93,0.603
15-Feb-2024 04:00:00,-17.2,-6.752,-5.776,-5.044,-4.774,0,0,0,0,0.203,1.491667,984.9333,92.4,0.602
15-Feb-2024 05:00:00,-16.58,-6.733,-5.761,-5.042,-4.772,0,0,0,0,0.191,1.575,984.775,93.9,0.611
15-Feb-2024 06:00:00,-16.26,-6.72,-5.754,-5.04,-4.77,0,0,0,0,0.188,1.6,984.4583,93.1,0.612
15-Feb-2024 07:00:00,-15.96,-6.712,-5.755,-5.037,-4.766,0,0,0,0,0.228,1.65,984.0667,93.9,0.608
15-Feb-2024 08:00:00,-15.79,-6.701,-5.747,-5.033,-4.767,0,0,0,0,0.2,1.7,984.0084,94.2,0.613
15-Feb-2024 09:00:00,-16.42,-6.688,-5.736,-5.031,-4.764,0,0,0,0,0.203,1.591667,983.2,94,0.606
15-Feb-2024 10:00:00,-17.08,-6.681,-5.736,-5.03,-4.762,0,0,0,0,0.201,1.5,982.7917,91.9,0.607
15-Feb-2024 11:00:00,-15.77,-6.664,-5.72,-5.027,-4.762,1.583,0,0,0,0.231,1.666667,982.3666,93.8,0.607
15-Feb-2024 12:00:00,-15.33,-6.649,-5.707,-5.027,-4.759,7.25,0,0,0,0.191,1.741667,982.55,94.2,0.614
15-Feb-2024 13:00:00,-14.04,-6.638,-5.694,-5.022,-4.756,14.08,0,0,0,0.181,1.941667,983.2584,94.9,0.612
15-Feb-2024 14:00:00,-12.72,-6.628,-5.69,-5.021,-4.755,23.08,0,0,0,0.24,2.191667,983.725,94.9,0.609
15-Feb-2024 15:00:00,-12.24,-6.621,-5.683,-5.017,-4.754,26.42,0,0,0,0.289,2.35,984.0416,96.6,0.616
15-Feb-2024 16:00:00,-11.71,-6.617,-5.681,-5.015,-4.75,31.42,0,0,0,0.233,2.375,984.225,94.4,0.615
15-Feb-2024 17:00:00,-11.59,-6.612,-5.677,-5.011,-4.749,18.75,0,0,0,0.198,2.408333,984.675,93.6,0.615
15-Feb-2024 18:00:00,-12.3,-6.604,-5.666,-5.008,-4.749,8.25,0,0,0,0.171,2.25,984.9833,94.4,0.622
15-Feb-2024 19:00:00,-14.08,-6.599,-5.666,-5.006,-4.746,0.833,0,0,0,0.197,1.933333,985.2667,93.6,0.621
15-Feb-2024 20:00:00,-15.36,-6.599,-5.673,-5.002,-4.744,0,0,0,0,0.223,1.733333,985.575,93,0.621
15-Feb-2024 21:00:00,-16.12,-6.596,-5.674,-5,-4.741,0,0,0,0,0.196,1.625,985.825,94.3,0.621
15-Feb-2024 22:00:00,-16.9,-6.589,-5.671,-4.996,-4.739,0,0,0,0,0.186,1.516667,985.9417,92.5,0.62
15-Feb-2024 23:00:00,-17.41,-6.584,-5.669,-4.994,-4.736,0,0,0,0,0.19,1.441667,986.0083,93.2,0.619
16-Feb-2024 00:00:00,-17.88,-6.569,-5.655,-4.991,-4.735,0,0,0,0,0.148,1.391667,986.35,92.4,0.622
16-Feb-2024 01:00:00,-18.32,-6.566,-5.658,-4.987,-4.732,0,0,0,0,0.201,1.316667,986.625,92.5,0.621
16-Feb-2024 02:00:00,-17.01,-6.552,-5.642,-4.985,-4.732,0,0,0,0,0.168,1.5,986.6167,92.4,0.621
16-Feb-2024 03:00:00,-15.82,-6.54,-5.633,-4.982,-4.729,0,0,0,0,0.186,1.666667,986.475,94.9,0.935
16-Feb-2024 04:00:00,-16.38,-6.532,-5.627,-4.979,-4.728,0,0,0,0,0.187,1.625,986.725,94.8,0.935
16-Feb-2024 05:00:00,-18.16,-6.534,-5.637,-4.977,-4.725,0,0,0,0,0.202,1.358333,986.6917,91.8,0.933
16-Feb-2024 06:00:00,-18.58,-6.542,-5.645,-4.974,-4.724,0,0,0,0,0.229,1.3,986.8583,91.6,0.935
16-Feb-2024 07:00:00,-19.09,-6.547,-5.658,-4.971,-4.719,0,0,0,0,0.215,1.225,986.925,91.4,0.933
16-Feb-2024 08:00:00,-19.07,-6.559,-5.67,-4.969,-4.718,0,0,0,0,0.194,1.208333,987.05,91.9,0.938
16-Feb-2024 09:00:00,-19.48,-6.564,-5.68,-4.965,-4.716,0,0,0,0,0.179,1.2,986.95,89.5,0.939
16-Feb-2024 10:00:00,-19.49,-6.565,-5.678,-4.965,-4.715,0.083,0,0,0,0.158,1.2,987.075,92.7,0.934
16-Feb-2024 11:00:00,-20.04,-6.563,-5.681,-4.962,-4.712,2.5,0,0,0,0.168,1.116667,987.1917,90.4,0.309
16-Feb-2024 12:00:00,-19.06,-6.553,-5.677,-4.961,-4.71,7.25,0,0,0,0.15,1.233333,987.2667,88.9,0.939
16-Feb-2024 13:00:00,-16.86,-6.55,-5.678,-4.958,-4.708,12,0,0,0,0.132,1.475,987.6166,92.6,0.316
16-Feb-2024 14:00:00,-15.28,-6.535,-5.663,-4.957,-4.706,20.83,0,0,0,0.13,1.741667,987.4916,93.3,0.623
16-Feb-2024 15:00:00,-12.88,-6.534,-5.667,-4.956,-4.705,22.17,0,0,0,0.183,2.141667,987.2416,95.1,0.939
16-Feb-2024 16:00:00,-12.54,-6.518,-5.649,-4.953,-4.704,48.67,0,0,0,0.193,2.241667,986.8583,96.5,0.941
16-Feb-2024 17:00:00,-12.2,-6.512,-5.642,-4.949,-4.701,65.83,0,0,0,0.167,2.333333,986.3333,96.6,0.341
16-Feb-2024 18:00:00,-12.99,-6.507,-5.636,-4.948,-4.699,28.42,0,0,0,0.184,2.175,986.1417,94.5,0.609
16-Feb-2024 19:00:00,-15.04,-6.509,-5.645,-4.946,-4.697,1.167,0,0,0,0.205,1.791667,985.7083,93.7,0.31
16-Feb-2024 20:00:00,-17.03,-6.52,-5.652,-4.944,-4.696,0,0,0,0,0.19,1.491667,985.5333,93.3,0.615
16-Feb-2024 21:00:00,-17.91,-6.535,-5.67,-4.942,-4.694,0,0,0,0,0.203,1.4,985.3417,92.4,0.605
16-Feb-2024 22:00:00,-18.19,-6.541,-5.672,-4.939,-4.692,0,0,0,0,0.173,1.375,985.675,92.1,0.609
16-Feb-2024 23:00:00,-18.34,-6.565,-5.693,-4.937,-4.692,0,0,0,0,0.207,1.325,985.4583,92.6,0.618
17-Feb-2024 00:00:00,-19.23,-6.568,-5.697,-4.935,-4.688,0,0,0,0,0.182,1.241667,985.2917,91.8,0.602
17-Feb-2024 01:00:00,-20.17,-6.578,-5.703,-4.933,-4.685,0,0,0,0,0.169,1.125,985.3083,92.3,0.616
17-Feb-2024 02:00:00,-20.76,-6.604,-5.725,-4.932,-4.684,0,0,0,0,0.186,1.1,985.4333,91.6,0.621
17-Feb-2024 03:00:00,-21.09,-6.636,-5.752,-4.932,-4.682,0,0,0,0,0.205,1.016667,985.3833,90.9,0.347
17-Feb-2024 04:00:00,-21.22,-6.683,-5.787,-4.928,-4.68,0,0,0,0,0.206,1,984.9083,91.5,0.625
17-Feb-2024 05:00:00,-21.35,-6.696,-5.79,-4.929,-4.678,0,0,0,0,0.172,1,984.75,92.5,0.348
17-Feb-2024 06:00:00,-22.1,-6.704,-5.792,-4.927,-4.677,0,0,0,0,0.176,0.9416667,984.6,92.5,0.635
17-Feb-2024 07:00:00,-22.48,-6.749,-5.83,-4.926,-4.677,0,0,0,0,0.191,0.9,984.5167,91,0.343
17-Feb-2024 08:00:00,-22.93,-6.757,-5.838,-4.926,-4.675,0,0,0,0,0.168,0.9,984.6667,89.9,0.626
17-Feb-2024 09:00:00,-23.06,-6.804,-5.873,-4.927,-4.672,0,0,0,0,0.191,0.9,984.6083,89.8,0.625
17-Feb-2024 10:00:00,-22.96,-6.853,-5.904,-4.926,-4.671,0.083,0,0,0,0.182,0.9,984.5084,89.7,0.627
17-Feb-2024 11:00:00,-22.78,-6.881,-5.921,-4.924,-4.67,2.833,0,0,0,0.168,0.9,984.725,87.1,0.322
17-Feb-2024 12:00:00,-21.71,-6.887,-5.919,-4.925,-4.668,7.583,0,0,0,0.125,0.9583334,984.7167,90.6,0.624
17-Feb-2024 13:00:00,-20.13,-6.879,-5.92,-4.924,-4.667,12.42,0,0,0,0.111,1.091667,984.8,86.8,0.608
17-Feb-2024 14:00:00,-17.61,-6.864,-5.908,-4.925,-4.667,23.25,0,0,0,0.136,1.408333,984.475,93.2,0.63
17-Feb-2024 15:00:00,-15.73,-6.838,-5.888,-4.925,-4.665,22.58,0,0,0,0.183,1.675,984.0917,92.3,0.298
17-Feb-2024 16:00:00,-15.22,-6.798,-5.855,-4.925,-4.665,41.83,0,0,0,0.218,1.783333,983.9083,92.1,0.632
17-Feb-2024 17:00:00,-14.83,-6.77,-5.833,-4.925,-4.663,75.75,0,0,0,0.17,1.858333,983.375,95.5,0.314
17-Feb-2024 18:00:00,-14.93,-6.754,-5.822,-4.925,-4.663,22.25,0,0,0,0.168,1.825,983.2,94,0.63
17-Feb-2024 19:00:00,-17.08,-6.764,-5.833,-4.922,-4.659,1.25,0,0,0,0.17,1.491667,983.1334,91.4,0.672
17-Feb-2024 20:00:00,-17.35,-6.761,-5.826,-4.921,-4.659,0,0,0,0,0.22,1.416667,982.8917,86.8,0.307
17-Feb-2024 21:00:00,-16.96,-6.735,-5.801,-4.919,-4.658,0,0,0,0,0.178,1.508333,982.8417,94.1,0.667
17-Feb-2024 22:00:00,-18.17,-6.726,-5.794,-4.918,-4.659,0,0,0,0,0.138,1.358333,982.8083,91.6,0.662
17-Feb-2024 23:00:00,-18.09,-6.709,-5.778,-4.918,-4.655,0,0,0,0,0.137,1.366667,982.7167,91.6,0.37
18-Feb-2024 00:00:00,-18.12,-6.684,-5.758,-4.915,-4.655,0,0,0,0,0.133,1.391667,982.6334,92.6,0.369
18-Feb-2024 01:00:00,-19.38,-6.674,-5.75,-4.912,-4.654,0,0,0,0,0.157,1.233333,982.5833,92.5,0.644
18-Feb-2024 02:00:00,-20.88,-6.674,-5.753,-4.911,-4.654,0,0,0,0,0.173,1.05,982.475,90.8,0.635
18-Feb-2024 03:00:00,-21.15,-6.669,-5.745,-4.909,-4.65,0,0,0,0,0.159,1,982.4,90.2,0.624
18-Feb-2024 04:00:00,-21.17,-6.658,-5.737,-4.908,-4.65,0,0,0,0,0.139,1.008333,982.5583,89.9,0.674
18-Feb-2024 05:00:00,-20.55,-6.647,-5.728,-4.905,-4.649,0,0,0,0,0.164,1.1,982.3666,90.8,0.675
18-Feb-2024 06:00:00,-19.28,-6.625,-5.704,-4.904,-4.65,0,0,0,0,0.23,2.075,1719.325,7999,0.474
18-Feb-2024 07:00:00,-19.15,-6.596,-5.677,-4.903,-4.648,0,0,0,0,0.203,1.208333,982.6334,91.6,0.349
18-Feb-2024 08:00:00,-18.81,-6.585,-5.671,-4.901,-4.646,0,0,0,0,0.208,1.266667,982.6083,85.5,0.348
18-Feb-2024 09:00:00,-16.94,-6.607,-5.691,-4.899,-4.644,0,0,0,0,0.285,1.458333,982.3167,91.7,0.641
18-Feb-2024 10:00:00,-16.87,-6.593,-5.672,-4.897,-4.644,0.167,0,0,0,0.27,1.5,982.5333,94.2,0.678
18-Feb-2024 11:00:00,-16.57,-6.602,-5.687,-4.896,-4.644,4.75,0,0,0,0.309,1.541667,982.7416,91.2,0.676
18-Feb-2024 12:00:00,-15.53,-6.648,-5.723,-4.895,-4.642,9.75,0,0,0,0.368,1.683333,982.9083,93.1,0.676
18-Feb-2024 13:00:00,-15.09,-6.733,-5.783,-4.895,-4.64,20.58,0,0,0,0.458,1.791667,983.075,93.1,0.915
18-Feb-2024 14:00:00,-14.5,-6.804,-5.823,-4.894,-4.64,40.17,0,0,0,0.478,1.841667,983.2167,91.9,0.672
18-Feb-2024 15:00:00,-14.2,-6.819,-5.824,-4.895,-4.637,29.83,0,0,0,0.425,1.833333,983.2084,89.8,0.922
18-Feb-2024 16:00:00,-13.88,-6.834,-5.839,-4.893,-4.637,49,0,0,0,0.452,1.9,983.0167,91.1,0.662
18-Feb-2024 17:00:00,-14.31,-6.866,-5.86,-4.894,-4.637,45,0,0,0,0.475,1.816667,982.8917,89.6,0.663
18-Feb-2024 18:00:00,-14.45,-6.867,-5.857,-4.893,-4.635,9.33,0,0,0,0.441,1.733333,983.05,86,0.639
18-Feb-2024 19:00:00,-14.08,-6.792,-5.787,-4.892,-4.636,0.583,0,0,0,0.23,1.808333,982.8667,89.4,0.655
18-Feb-2024 20:00:00,-13.98,-6.745,-5.758,-4.892,-4.632,0,0,0,0,0.224,1.883333,982.75,89.6,0.653
18-Feb-2024 21:00:00,-13.92,-6.77,-5.791,-4.891,-4.632,0,0,0,0,0.448,1.883333,982.6666,89.4,0.64
18-Feb-2024 22:00:00,-13.89,-6.793,-5.802,-4.891,-4.632,0,0,0,0,0.447,1.866667,982.5084,88.7,0.641
18-Feb-2024 23:00:00,-13.68,-6.792,-5.802,-4.891,-4.632,0,0,0,0,0.416,3.325,1718.9,7999,0.371
19-Feb-2024 00:00:00,-13.61,-6.835,-5.83,-4.892,-4.631,0,0,0,0,0.529,1.9,982.2584,88.9,0.638
19-Feb-2024 01:00:00,-13.85,-6.804,-5.797,-4.89,-4.63,0,0,0,0,0.382,1.866667,982.3417,88.8,0.639
19-Feb-2024 02:00:00,-13.78,-6.815,-5.815,-4.889,-4.63,0,0,0,0,0.468,1.9,982.3083,89.7,0.638
19-Feb-2024 03:00:00,-13.74,-6.86,-5.839,-4.89,-4.63,0,0,0,0,0.609,1.9,982.25,89.5,0.642
19-Feb-2024 04:00:00,-13.74,-6.898,-5.867,-4.889,-4.627,0,0,0,0,0.572,1.9,982.0833,89.4,0.645
19-Feb-2024 05:00:00,-13.91,-6.895,-5.856,-4.888,-4.627,0,0,0,0,0.537,1.891667,981.65,90.2,0.648
19-Feb-2024 06:00:00,-14.65,-6.87,-5.839,-4.889,-4.626,0,0,0,0,0.392,1.766667,981.2,89.3,0.651
19-Feb-2024 07:00:00,-14.24,-6.854,-5.831,-4.888,-4.626,0,0,0,0,0.436,1.825,980.8583,90.3,0.654
19-Feb-2024 08:00:00,-14.03,-6.857,-5.84,-4.889,-4.624,0,0,0,0,0.514,1.9,980.4583,90.1,0.643
19-Feb-2024 09:00:00,-13.91,-6.867,-5.846,-4.89,-4.625,0,0,0,0,0.564,1.9,979.9333,89.5,0.645
19-Feb-2024 10:00:00,-13.9,-6.922,-5.885,-4.89,-4.624,0.167,0,0,0,0.644,1.9,979.4333,89.2,0.647
19-Feb-2024 11:00:00,-13.83,-6.989,-5.922,-4.889,-4.624,3.5,0,0,0,0.735,1.9,978.5583,89.2,0.649
19-Feb-2024 12:00:00,-13.39,-7.018,-5.934,-4.889,-4.624,13,0,0,0,0.668,1.925,977.9584,88.4,0.471
19-Feb-2024 13:00:00,-12.96,-7.026,-5.938,-4.889,-4.622,23.08,0,0,0,0.687,2,977.8417,89.8,0.643
19-Feb-2024 14:00:00,-12.87,-7.034,-5.941,-4.889,-4.623,26.92,0,0,0,0.674,2,977.1667,88.3,0.34
19-Feb-2024 15:00:00,-12.68,-7.045,-5.95,-4.891,-4.622,31.67,0,0,0,0.669,2.025,976.2916,89.3,0.644
19-Feb-2024 16:00:00,-12.63,-7.049,-5.948,-4.891,-4.621,22.67,0,0,0,0.733,2.075,975.5,88.9,0.652
19-Feb-2024 17:00:00,-12.93,-7.072,-5.966,-4.891,-4.622,7.333,0,0,0,0.728,2,974.8667,88.9,0.315
19-Feb-2024 18:00:00,-13.01,-7.067,-5.959,-4.892,-4.62,4.167,0,0,0,0.701,2,974.1334,88.9,0.316
19-Feb-2024 19:00:00,-13.18,-7.061,-5.963,-4.891,-4.622,0.417,0,0,0,0.62,2,973.4583,89.4,0.312
19-Feb-2024 20:00:00,-13.34,-7.092,-5.977,-4.893,-4.621,0,0,0,0,0.749,1.966667,973.125,89.3,0.644
19-Feb-2024 21:00:00,-13.46,-7.116,-5.99,-4.892,-4.62,0,0,0,0,0.672,1.9,972.8333,88.8,0.643
19-Feb-2024 22:00:00,-13.54,-7.15,-6.011,-4.893,-4.62,0,0,0,0,0.653,1.9,972.5333,89.2,0.649
19-Feb-2024 23:00:00,-13.7,-7.173,-6.024,-4.894,-4.618,0,0,0,0,0.601,1.9,972.2333,88.7,0.64
20-Feb-2024 00:00:00,-13.87,-7.163,-6.015,-4.893,-4.62,0,0,0,0,0.557,1.9,971.9083,88.8,0.642
20-Feb-2024 01:00:00,-13.95,-7.137,-5.998,-4.894,-4.619,0,0,0,0,0.518,1.866667,971.9167,88.9,0.647
20-Feb-2024 02:00:00,-14.08,-7.078,-5.964,-4.893,-4.617,0,0,0,0,0.406,1.8,971.6666,89.3,0.65
20-Feb-2024 03:00:00,-14.11,-7.062,-5.962,-4.891,-4.618,0,0,0,0,0.412,1.8,971.3667,88.8,0.642
20-Feb-2024 04:00:00,-14.15,-7.035,-5.944,-4.893,-4.618,0,0,0,0,0.386,1.8,971.0417,89.2,0.644
20-Feb-2024 05:00:00,-14.12,-7.003,-5.928,-4.89,-4.617,0,0,0,0,0.38,1.8,970.6583,89.2,0.653
20-Feb-2024 06:00:00,-14.12,-7,-5.931,-4.89,-4.616,0,0,0,0,0.43,1.8,969.9833,88.8,0.652
20-Feb-2024 07:00:00,-14.09,-6.965,-5.908,-4.889,-4.616,0,0,0,0,0.403,1.8,969.4083,88.9,0.651
20-Feb-2024 08:00:00,-14.27,-6.937,-5.892,-4.888,-4.616,0,0,0,0,0.425,1.8,968.7584,89.1,0.654
20-Feb-2024 09:00:00,-14.19,-6.95,-5.907,-4.887,-4.614,0,0,0,0,0.481,1.8,968.225,88.7,0.659
20-Feb-2024 10:00:00,-14.1,-6.954,-5.912,-4.886,-4.615,0,0,0,0,0.438,1.8,968.1334,89,0.66
20-Feb-2024 11:00:00,-13.96,-6.942,-5.907,-4.886,-4.616,2.25,0,0,0,0.473,1.858333,967.8,89,0.659
20-Feb-2024 12:00:00,-13.7,-6.986,-5.933,-4.884,-4.614,10.17,0,0,0,0.565,1.9,967.2833,89.1,0.666
20-Feb-2024 13:00:00,-13.38,-7.032,-5.957,-4.884,-4.613,14.83,0,0,0,0.658,1.916667,966.7833,88.2,0.669
20-Feb-2024 14:00:00,-12.93,-7.053,-5.97,-4.885,-4.612,17.83,0,0,0,0.643,2,966.575,87.9,0.673
20-Feb-2024 15:00:00,-12.68,-7.058,-5.968,-4.883,-4.612,19.42,0,0,0,0.588,2.025,966.3834,88.1,0.675
20-Feb-2024 16:00:00,-12.42,-7.05,-5.964,-4.883,-4.61,22.5,0,0,0,0.551,2.1,966.3167,88.4,0.69
20-Feb-2024 17:00:00,-12.6,-7.059,-5.97,-4.882,-4.611,16.08,0,0,0,0.584,2.066667,966.55,88.6,0.688
20-Feb-2024 18:00:00,-12.76,-7.047,-5.961,-4.881,-4.609,5.083,0,0,0,0.543,2,966.6417,88.4,0.694
20-Feb-2024 19:00:00,-12.77,-6.997,-5.926,-4.879,-4.608,0.5,0,0,0,0.463,2,966.6833,88.3,0.31
20-Feb-2024 20:00:00,-12.49,-6.942,-5.898,-4.879,-4.608,0,0,0,0,0.469,2.066667,967.0333,88.3,0.689
20-Feb-2024 21:00:00,-12.29,-6.888,-5.862,-4.878,-4.607,0,0,0,0,0.42,2.1,967.325,89.1,0.692
20-Feb-2024 22:00:00,-12.55,-6.821,-5.817,-4.875,-4.607,0,0,0,0,0.318,2.1,967.5,89.4,0.692
20-Feb-2024 23:00:00,-12.51,-6.784,-5.806,-4.874,-4.607,0,0,0,0,0.346,2.1,967.8583,88.3,0.692
21-Feb-2024 00:00:00,-12.37,-6.759,-5.789,-4.871,-4.606,0,0,0,0,0.408,2.1,968.25,89.4,0.695
21-Feb-2024 01:00:00,-13.03,-6.696,-5.739,-4.869,-4.605,0,0,0,0,0.247,2.066667,968.6,92.4,0.693
21-Feb-2024 02:00:00,-14.09,-6.65,-5.711,-4.866,-4.605,0,0,0,0,0.229,1.925,969.275,93.8,0.692
21-Feb-2024 03:00:00,-15.4,-6.614,-5.69,-4.862,-4.603,0,0,0,0,0.201,1.716667,969.4584,93.1,0.696
21-Feb-2024 04:00:00,-16.26,-6.584,-5.675,-4.86,-4.602,0,0,0,0,0.195,1.616667,969.875,92.7,0.695
21-Feb-2024 05:00:00,-16.84,-6.562,-5.665,-4.857,-4.6,0,0,0,0,0.206,1.508333,970.5333,92,0.668
21-Feb-2024 06:00:00,-16.02,-6.524,-5.634,-4.855,-4.6,0,0,0,0,0.223,1.633333,970.9417,93.5,0.692
21-Feb-2024 07:00:00,-15.65,-6.493,-5.612,-4.851,-4.598,0,0,0,0,0.212,1.708333,971.1833,92.5,0.681
21-Feb-2024 08:00:00,-14.67,-6.464,-5.596,-4.848,-4.597,0,0,0,0,0.203,1.841667,971.85,92.7,0.368
21-Feb-2024 09:00:00,-13.86,-6.434,-5.571,-4.844,-4.596,0,0,0,0,0.187,1.991667,972.1333,95.2,0.668
21-Feb-2024 10:00:00,-13.83,-6.408,-5.552,-4.842,-4.593,0.25,0,0,0,0.178,2,972.6583,93.6,0.369
21-Feb-2024 11:00:00,-13.18,-6.388,-5.538,-4.839,-4.593,4.167,0,0,0,0.205,2.083333,973.4916,94.2,0.671
21-Feb-2024 12:00:00,-12.28,-6.37,-5.524,-4.837,-4.592,13.67,0,0,0,0.25,2.258333,973.725,92.8,0.665
21-Feb-2024 13:00:00,-11.06,-6.354,-5.512,-4.832,-4.59,25.08,0,0,0,0.258,2.375,974.0667,88.3,0.348
21-Feb-2024 14:00:00,-10.18,-6.34,-5.504,-4.83,-4.588,20.08,0,0,0,0.353,2.491667,974.275,86.1,0.341
21-Feb-2024 15:00:00,-9.71,-6.329,-5.501,-4.828,-4.587,29.33,0,0,0,0.428,2.525,974.175,85,0.682
21-Feb-2024 16:00:00,-8.73,-6.325,-5.5,-4.825,-4.587,62.42,0,0,0,0.402,2.766667,973.6917,88.3,0.281
21-Feb-2024 17:00:00,-8.45,-6.316,-5.496,-4.821,-4.584,62.92,0,0,0,0.373,2.9,973.1,87.6,0.693
21-Feb-2024 18:00:00,-9.01,-6.308,-5.49,-4.819,-4.582,17.17,0,0,0,0.248,2.75,972.525,90,0.347
21-Feb-2024 19:00:00,-10.26,-6.301,-5.486,-4.815,-4.581,3.5,0,0,0,0.225,2.575,971.6,95.5,0.341
21-Feb-2024 20:00:00,-12.75,-6.296,-5.483,-4.811,-4.578,0,0,0,0,0.276,2.141667,970.8333,90.4,0.699
21-Feb-2024 21:00:00,-13.76,-6.299,-5.487,-4.81,-4.578,0,0,0,0,0.287,1.966667,970.3,91,0.7
21-Feb-2024 22:00:00,-13.79,-6.294,-5.486,-4.806,-4.575,0,0,0,0,0.251,1.966667,969.725,96.9,0.696
21-Feb-2024 23:00:00,-14.68,-6.292,-5.49,-4.805,-4.575,0,0,0,0,0.239,1.833333,969.0417,91.2,0.697
22-Feb-2024 00:00:00,-14.73,-6.28,-5.478,-4.802,-4.572,0,0,0,0,0.21,1.85,968.8583,94.4,0.698
22-Feb-2024 01:00:00,-15.93,-6.288,-5.494,-4.799,-4.571,0,0,0,0,0.248,1.641667,968.375,90.8,0.697
22-Feb-2024 02:00:00,-16.13,-6.292,-5.497,-4.796,-4.569,0,0,0,0,0.226,1.6,968.15,91.9,0.371
22-Feb-2024 03:00:00,-15.88,-6.267,-5.473,-4.795,-4.567,0,0,0,0,0.165,1.658333,967.925,93.4,0.371
22-Feb-2024 04:00:00,-16.48,-6.266,-5.478,-4.791,-4.566,0,0,0,0,0.205,1.575,967.5667,92.1,0.371
22-Feb-2024 05:00:00,-16.26,-6.261,-5.477,-4.791,-4.565,0,0,0,0,0.198,1.6,967.5333,92.3,0.372
22-Feb-2024 06:00:00,-15.42,-6.243,-5.458,-4.789,-4.564,0,0,0,0,0.208,1.716667,967.125,93.7,0.373
22-Feb-2024 07:00:00,-14.95,-6.224,-5.443,-4.785,-4.562,0,0,0,0,0.148,1.8,966.8083,93.3,0.443
22-Feb-2024 08:00:00,-14.17,-6.207,-5.427,-4.783,-4.561,0,0,0,0,0.197,1.925,966.675,94.1,0.441
22-Feb-2024 09:00:00,-13.93,-6.193,-5.414,-4.781,-4.559,0,0,0,0,0.161,2,966.3583,94.7,0.443
22-Feb-2024 10:00:00,-13.98,-6.183,-5.402,-4.78,-4.556,0.417,0,0,0,0.183,2,966.1,94.4,0.442
22-Feb-2024 11:00:00,-13.68,-6.173,-5.394,-4.776,-4.556,7.5,0,0,0,0.188,2.016667,965.925,94.9,0.687
22-Feb-2024 12:00:00,-12.93,-6.168,-5.391,-4.773,-4.555,14.83,0,0,0,0.221,2.158333,966.2917,95.8,0.314
22-Feb-2024 13:00:00,-12.27,-6.162,-5.385,-4.772,-4.553,24.08,0,0,0,0.299,2.291667,966.5417,96,0.421
22-Feb-2024 14:00:00,-11.73,-6.158,-5.379,-4.771,-4.551,23.75,0,0,0,0.318,2.4,966.9333,96.2,0.422
22-Feb-2024 15:00:00,-11.02,-6.156,-5.377,-4.767,-4.55,32.5,0,0,0,0.34,2.516667,967.375,94.6,0.724
22-Feb-2024 16:00:00,-10.31,-6.156,-5.376,-4.765,-4.548,24.17,0,0,0,0.321,2.6,967.95,92.9,0.754
22-Feb-2024 17:00:00,-9.75,-6.154,-5.373,-4.762,-4.546,29.25,0,0,0,0.433,2.733333,968.6334,92.3,0.754
22-Feb-2024 18:00:00,-9.67,-6.155,-5.372,-4.763,-4.546,17.08,0,0,0,0.378,2.741667,969.5833,92.7,0.342
22-Feb-2024 19:00:00,-10.54,-6.151,-5.365,-4.759,-4.544,4,0,0,0,0.208,2.55,970.6667,92.6,0.66
22-Feb-2024 20:00:00,-10.38,-6.151,-5.365,-4.756,-4.541,0,0,0,0,0.34,2.625,971.475,95.1,0.346
22-Feb-2024 21:00:00,-10.56,-6.15,-5.364,-4.755,-4.541,0,0,0,0,0.304,2.608333,972.3167,95.7,0.343
22-Feb-2024 22:00:00,-10.99,-6.147,-5.358,-4.753,-4.539,0,0,0,0,0.201,2.508333,973.225,95.9,0.341
22-Feb-2024 23:00:00,-11.88,-6.145,-5.355,-4.75,-4.538,0,0,0,0,0.255,2.375,974.0583,95.3,0.316
23-Feb-2024 00:00:00,-13.37,-6.146,-5.363,-4.75,-4.536,0,0,0,0,0.245,2.075,974.7417,94.1,0.313
23-Feb-2024 01:00:00,-13.88,-6.165,-5.381,-4.745,-4.534,0,0,0,0,0.278,1.933333,975.6,92.1,0.673
23-Feb-2024 02:00:00,-12.11,-6.156,-5.374,-4.744,-4.534,0,0,0,0,0.245,2.258333,976.4833,95.2,0.335
23-Feb-2024 03:00:00,-12.82,-6.172,-5.394,-4.742,-4.532,0,0,0,0,0.303,2.2,977.1583,96.9,0.673
